 GENERATE IDEAL TEXTURE FOR VPSC
 DMEAN=  0.0000000E+00   DSIGAM=   10.00000    
   33.78498       64.42570       34.21401     1.0
  -44.08231       67.74617      -210.0287     1.0
   224.0823       67.74617       30.02866     1.0
   146.2150       64.42570      -214.2140     1.0
   37.67284       64.65765       26.73949     1.0
  -40.29962       67.35354      -205.6709     1.0
   220.2996       67.35354       25.67088     1.0
   142.3271       64.65765      -206.7395     1.0
   46.65609       70.03992       19.05732     1.0
  -30.87398       62.36355      -205.4739     1.0
   210.8740       62.36355       25.47393     1.0
   133.3439       70.03992      -199.0573     1.0
   27.78580       83.74245       18.72943     1.0
  -53.76596       49.33169      -187.7450     1.0
   233.7660       49.33169       7.745041     1.0
   152.2142       83.74245      -198.7294     1.0
   40.33992       73.61222       32.20846     1.0
  -37.49069       58.40090      -213.3775     1.0
   217.4907       58.40090       33.37753     1.0
   139.6601       73.61222      -212.2085     1.0
   38.27444       71.18951       32.10753     1.0
  -39.78667       60.81419      -211.4899     1.0
   219.7867       60.81419       31.48993     1.0
   141.7256       71.18951      -212.1075     1.0
   27.78806       61.52994       33.97365     1.0
  -49.40056       71.22627      -205.1951     1.0
   229.4006       71.22627       25.19510     1.0
   152.2119       61.52994      -213.9736     1.0
   30.25080       58.16914       42.11018     1.0
  -46.71596       74.26867      -215.3659     1.0
   226.7160       74.26867       35.36592     1.0
   149.7492       58.16914      -222.1102     1.0
   39.52723       68.16747       26.28848     1.0
  -38.45470       63.83440      -206.7250     1.0
   218.4547       63.83440       26.72502     1.0
   140.4728       68.16747      -206.2885     1.0
   29.43378       69.30139       36.41103     1.0
  -49.01956       63.32018      -208.4663     1.0
   229.0196       63.32018       28.46633     1.0
   150.5662       69.30139      -216.4110     1.0
   38.34951       66.46786       26.74827     1.0
  -39.65521       65.53490      -206.2172     1.0
   219.6552       65.53490       26.21718     1.0
   141.6505       66.46786      -206.7483     1.0
   42.03088       69.75726       21.40802     1.0
  -35.78820       62.30587      -203.9515     1.0
   215.7882       62.30587       23.95147     1.0
   137.9691       69.75726      -201.4080     1.0
   36.98399       60.41996       34.71039     1.0
  -40.84760       71.60419      -213.1316     1.0
   220.8476       71.60419       33.13164     1.0
   143.0160       60.41996      -214.7104     1.0
   38.46572       67.15333       29.00151     1.0
  -39.54391       64.84855      -208.5629     1.0
   219.5439       64.84855       28.56287     1.0
   141.5343       67.15333      -209.0015     1.0
   28.67885       61.31931       23.57047     1.0
  -48.55089       71.31995      -195.4908     1.0
   228.5509       71.31995       15.49081     1.0
   151.3212       61.31931      -203.5705     1.0
   30.49838       63.78079       32.87972     1.0
  -47.18550       68.67051      -206.1063     1.0
   227.1855       68.67051       26.10632     1.0
   149.5016       63.78079      -212.8797     1.0
   39.59248       62.27083       30.01200     1.0
  -38.44092       69.73131      -210.4814     1.0
   218.4409       69.73131       30.48137     1.0
   140.4075       62.27083      -210.0120     1.0
   39.75223       64.93668       27.76565     1.0
  -38.26010       67.06694      -208.3727     1.0
   218.2601       67.06694       28.37264     1.0
   140.2478       64.93668      -207.7657     1.0
   38.98360       66.30623       27.01903     1.0
  -39.01646       65.69377      -207.0057     1.0
   219.0165       65.69377       27.00566     1.0
   141.0164       66.30623      -207.0190     1.0
   23.33536       63.89582       38.40707     1.0
  -53.98961       69.62677      -206.0477     1.0
   233.9896       69.62677       26.04767     1.0
   156.6646       63.89582      -218.4071     1.0
   36.21109       63.35471       30.41439     1.0
  -41.67551       68.69368      -208.1901     1.0
   221.6755       68.69368       28.19009     1.0
   143.7889       63.35471      -210.4144     1.0
   41.40620       70.13044       26.97494     1.0
  -36.43477       61.90959      -209.0017     1.0
   216.4348       61.90959       29.00169     1.0
   138.5938       70.13044      -206.9749     1.0
   53.82586       76.45328       21.53909     1.0
  -21.78601       57.20182      -214.6138     1.0
   201.7860       57.20182       34.61376     1.0
   126.1741       76.45328      -201.5391     1.0
   44.57921       68.26785       18.91184     1.0
  -33.23020       63.94091      -203.5249     1.0
   213.2302       63.94091       23.52489     1.0
   135.4208       68.26785      -198.9118     1.0
   31.62784       67.76264       29.15300     1.0
  -46.55518       64.59857      -203.0935     1.0
   226.5552       64.59857       23.09354     1.0
   148.3722       67.76264      -209.1530     1.0
   28.29239       73.34084       38.11542     1.0
  -50.92381       59.48715      -208.8929     1.0
   230.9238       59.48715       28.89293     1.0
   151.7076       73.34084      -218.1154     1.0
   41.39773       70.98711       37.50083     1.0
  -36.40929       61.05318      -219.5369     1.0
   216.4093       61.05318       39.53693     1.0
   138.6023       70.98711      -217.5008     1.0
   34.53461       66.97002       27.39555     1.0
  -43.52852       65.16113      -203.7401     1.0
   223.5285       65.16113       23.74008     1.0
   145.4654       66.97002      -207.3956     1.0
   28.29573       72.72622       30.80012     1.0
  -50.80656       60.09337      -201.6376     1.0
   230.8066       60.09337       21.63759     1.0
   151.7043       72.72622      -210.8001     1.0
   35.04178       78.48107       37.41113     1.0
  -43.81784       53.64260      -213.7590     1.0
   223.8178       53.64260       33.75903     1.0
   144.9582       78.48107      -217.4111     1.0
   38.82728       64.53432       24.69733     1.0
  -39.16882       67.46587      -204.5583     1.0
   219.1688       67.46587       24.55835     1.0
   141.1727       64.53432      -204.6973     1.0
   43.80384       69.27406       24.21016     1.0
  -33.95155       62.88322      -208.2196     1.0
   213.9516       62.88322       28.21956     1.0
   136.1962       69.27406      -204.2102     1.0
   35.45985       67.82571       29.25151     1.0
  -42.63963       64.25784      -206.3314     1.0
   222.6396       64.25784       26.33140     1.0
   144.5401       67.82571      -209.2515     1.0
   29.89896       62.63002       33.00783     1.0
  -47.60379       69.87778      -205.8161     1.0
   227.6038       69.87778       25.81614     1.0
   150.1010       62.63002      -213.0078     1.0
   38.52974       55.92441       35.26105     1.0
  -39.40131       76.07682      -214.9010     1.0
   219.4013       76.07682       34.90101     1.0
   141.4703       55.92441      -215.2610     1.0
   36.31966       72.68081       30.27394     1.0
  -41.97394       59.37088      -207.9593     1.0
   221.9740       59.37088       27.95933     1.0
   143.6803       72.68081      -210.2739     1.0
   39.04873       66.10973       26.90173     1.0
  -38.95119       65.89028      -206.9414     1.0
   218.9512       65.89028       26.94141     1.0
   140.9513       66.10973      -206.9017     1.0
   47.60891       65.85067       15.68069     1.0
  -30.44267       66.62708      -202.6412     1.0
   210.4427       66.62708       22.64118     1.0
   132.3911       65.85067      -195.6807     1.0
   40.79523       66.86106       27.77058     1.0
  -37.18089       65.16012      -209.2406     1.0
   217.1809       65.16012       29.24065     1.0
   139.2048       66.86106      -207.7706     1.0
   44.75201       52.70016       27.35459     1.0
  -34.34879       79.47334      -211.6992     1.0
   214.3488       79.47334       31.69920     1.0
   135.2480       52.70016      -207.3546     1.0
   34.58527       66.85799       31.99944     1.0
  -43.46947       65.26997      -208.3886     1.0
   223.4695       65.26997       28.38860     1.0
   145.4147       66.85799      -211.9994     1.0
   36.18467       77.49022       33.17340     1.0
  -42.37363       54.57138      -210.6060     1.0
   222.3736       54.57138       30.60596     1.0
   143.8153       77.49022      -213.1734     1.0
   42.24337       63.45373       26.73156     1.0
  -35.88409       68.61180      -209.3196     1.0
   215.8841       68.61180       29.31963     1.0
   137.7566       63.45373      -206.7316     1.0
   39.55228       65.21646       27.36566     1.0
  -38.45439       66.78549      -207.8123     1.0
   218.4544       66.78549       27.81225     1.0
   140.4477       65.21646      -207.3657     1.0
   41.30015       60.03700       34.65249     1.0
  -36.90473       71.99425      -216.4497     1.0
   216.9048       71.99425       36.44968     1.0
   138.6998       60.03700      -214.6525     1.0
   44.36437       65.29370       24.01110     1.0
  -33.70169       66.89062      -208.3432     1.0
   213.7017       66.89062       28.34320     1.0
   135.6356       65.29370      -204.0111     1.0
   33.47755       68.43241       21.83685     1.0
  -44.72588       63.77266      -197.2641     1.0
   224.7259       63.77266       17.26408     1.0
   146.5225       68.43241      -201.8369     1.0
   43.31594       44.57777       6.288071     1.0
  -35.96931       87.50706      -189.4971     1.0
   215.9693       87.50706       9.497124     1.0
   136.6841       44.57777      -186.2881     1.0
   38.84691       64.71403       22.68531     1.0
  -39.15004       67.28612      -202.5620     1.0
   219.1501       67.28612       22.56199     1.0
   141.1531       64.71403      -202.6853     1.0
   39.81995       62.16679       26.34058     1.0
  -38.22758       69.83732      -206.9897     1.0
   218.2276       69.83732       26.98969     1.0
   140.1801       62.16679      -206.3406     1.0
   37.14718       69.81879       30.48896     1.0
  -40.96591       62.20483      -208.9326     1.0
   220.9659       62.20483       28.93255     1.0
   142.8528       69.81879      -210.4890     1.0
   38.64933       64.80238       25.78560     1.0
  -39.34419       67.19839      -205.5029     1.0
   219.3442       67.19839       25.50291     1.0
   141.3507       64.80238      -205.7856     1.0
   21.09699       65.60737       43.82164     1.0
  -56.52106       68.42650      -209.6010     1.0
   236.5211       68.42650       29.60099     1.0
   158.9030       65.60737      -223.8216     1.0
   37.75451       66.07248       27.22491     1.0
  -40.24680       65.93759      -206.2113     1.0
   220.2468       65.93759       26.21127     1.0
   142.2455       66.07248      -207.2249     1.0
   44.76374       65.93777       24.94364     1.0
  -33.25140       66.27710      -209.6196     1.0
   213.2514       66.27710       29.61958     1.0
   135.2363       65.93777      -204.9436     1.0
   53.03149       72.73718       16.80833     1.0
  -23.59785       60.66428      -208.7364     1.0
   203.5979       60.66428       28.73640     1.0
   126.9685       72.73718      -196.8083     1.0
   36.70171       67.26814       28.23941     1.0
  -41.34338       64.76680      -206.3514     1.0
   221.3434       64.76680       26.35145     1.0
   143.2983       67.26814      -208.2394     1.0
   41.59576       64.48932       21.69062     1.0
  -36.46529       67.55335      -203.7775     1.0
   216.4653       67.55335       23.77753     1.0
   138.4042       64.48932      -201.6906     1.0
   44.66537       62.57294       19.86604     1.0
  -33.63668       69.62411      -204.3545     1.0
   213.6367       69.62411       24.35452     1.0
   135.3346       62.57294      -199.8660     1.0
   35.42973       65.87466       26.86367     1.0
  -42.56104       66.20780      -203.9647     1.0
   222.5611       66.20780       23.96465     1.0
   144.5703       65.87466      -206.8637     1.0
   38.16347       73.01433       28.84492     1.0
  -39.93344       58.99074      -208.1196     1.0
   219.9334       58.99074       28.11961     1.0
   141.8365       73.01433      -208.8449     1.0
   41.48498       66.49483       22.29311     1.0
  -36.49661       65.54552      -204.3216     1.0
   216.4966       65.54552       24.32160     1.0
   138.5150       66.49483      -202.2931     1.0
   41.11384       59.73124       32.52936     1.0
  -37.08363       72.29504      -214.1782     1.0
   217.0836       72.29504       34.17822     1.0
   138.8862       59.73124      -212.5294     1.0
   35.38021       59.08489       28.45779     1.0
  -42.24713       72.99133      -205.6455     1.0
   222.2471       72.99133       25.64547     1.0
   144.6198       59.08489      -208.4578     1.0
   25.62687       67.22934       47.33403     1.0
  -52.50635       65.94193      -216.4843     1.0
   232.5064       65.94193       36.48427     1.0
   154.3731       67.22934      -227.3340     1.0
   41.76005       64.60558       24.66324     1.0
  -36.30011       67.44274      -206.8840     1.0
   216.3001       67.44274       26.88396     1.0
   138.2400       64.60558      -204.6632     1.0
   38.94284       60.76564       30.48103     1.0
  -39.05269       71.23438      -210.4362     1.0
   219.0527       71.23438       30.43615     1.0
   141.0572       60.76564      -210.4810     1.0
   39.37262       63.20249       27.09841     1.0
  -38.64323       68.79838      -207.3954     1.0
   218.6432       68.79838       27.39543     1.0
   140.6274       63.20249      -207.0984     1.0
   43.61660       66.96931       24.34456     1.0
  -34.31848       65.17085      -208.1234     1.0
   214.3185       65.17085       28.12344     1.0
   136.3834       66.96931      -204.3446     1.0
   48.08519       57.31834       25.79297     1.0
  -31.09688       75.14731      -212.7659     1.0
   211.0969       75.14731       32.76594     1.0
   131.9148       57.31834      -205.7930     1.0
   38.93263       67.68449       26.61278     1.0
  -39.06914       64.31554      -206.5572     1.0
   219.0692       64.31554       26.55724     1.0
   141.0674       67.68449      -206.6128     1.0
   20.96154       78.05925       32.13179     1.0
  -60.32018       56.43480      -196.1002     1.0
   240.3202       56.43480       16.10019     1.0
   159.0385       78.05925      -212.1318     1.0
   41.23455       62.35273       24.96998     1.0
  -36.88924       69.67786      -206.7406     1.0
   216.8893       69.67786       26.74063     1.0
   138.7654       62.35273      -204.9700     1.0
   24.66242       66.58798       13.28921     1.0
  -53.32043       66.74342      -181.7345     1.0
   233.3204       66.74342       1.734482     1.0
   155.3376       66.58798      -193.2892     1.0
   41.72792       70.00745       41.43399     1.0
  -36.09765       62.04389      -223.7288     1.0
   216.0977       62.04389       43.72879     1.0
   138.2721       70.00745      -221.4340     1.0
   43.48071       57.34922       22.79105     1.0
  -35.09089       74.76437      -206.2407     1.0
   215.0909       74.76437       26.24073     1.0
   136.5193       57.34922      -202.7910     1.0
   40.78146       71.24001       28.56754     1.0
  -37.06723       60.78231      -210.0844     1.0
   217.0672       60.78231       30.08435     1.0
   139.2185       71.24001      -208.5675     1.0
   36.97532       72.01310       31.47838     1.0
  -41.22336       60.01609      -209.7414     1.0
   221.2234       60.01609       29.74137     1.0
   143.0247       72.01310      -211.4784     1.0
   34.23971       63.69126       23.44138     1.0
  -43.58752       68.45036      -199.6395     1.0
   223.5875       68.45036       19.63952     1.0
   145.7603       63.69126      -203.4414     1.0
   40.94337       69.93169       27.46165     1.0
  -36.93438       62.09435      -209.0958     1.0
   216.9344       62.09435       29.09580     1.0
   139.0566       69.93169      -207.4617     1.0
   39.51847       67.70006       15.03313     1.0
  -38.46764       64.30172      -195.4607     1.0
   218.4677       64.30172       15.46073     1.0
   140.4815       67.70006      -195.0331     1.0
   38.88770       65.72882       27.34833     1.0
  -39.11182       66.27126      -207.2572     1.0
   219.1118       66.27126       27.25718     1.0
   141.1123       65.72882      -207.3483     1.0
   32.75745       75.14531       17.44888     1.0
  -46.18742       57.14567      -191.9288     1.0
   226.1874       57.14567       11.92885     1.0
   147.2426       75.14531      -197.4489     1.0
   38.61559       66.90366       27.95891     1.0
  -39.38985       65.09731      -207.6440     1.0
   219.3899       65.09731       27.64395     1.0
   141.3844       66.90366      -207.9589     1.0
   39.27258       65.37796       27.21271     1.0
  -38.73003       66.62251      -207.4334     1.0
   218.7301       66.62251       27.43339     1.0
   140.7274       65.37796      -207.2127     1.0
   41.98215       66.01353       36.54396     1.0
  -36.01855       66.04413      -218.9687     1.0
   216.0186       66.04413       38.96866     1.0
   138.0179       66.01353      -216.5440     1.0
   40.86139       63.08516       27.73436     1.0
  -37.22141       68.93630      -209.2166     1.0
   217.2214       68.93630       29.21659     1.0
   139.1386       63.08516      -207.7344     1.0
   39.77651       65.05492       26.99312     1.0
  -38.23482       66.94893      -207.6202     1.0
   218.2348       66.94893       27.62025     1.0
   140.2235       65.05492      -206.9931     1.0
   37.47395       66.88454       29.90588     1.0
  -40.54698       65.13078      -208.6559     1.0
   220.5470       65.13078       28.65594     1.0
   142.5260       66.88454      -209.9059     1.0
   39.26521       65.35523       26.73911     1.0
  -38.73743       66.64521      -206.9538     1.0
   218.7374       66.64521       26.95379     1.0
   140.7348       65.35523      -206.7391     1.0
   39.06200       65.81429       27.07215     1.0
  -38.93816       66.18574      -207.1225     1.0
   218.9382       66.18574       27.12254     1.0
   140.9380       65.81429      -207.0721     1.0
   39.10269       65.68739       26.63586     1.0
  -38.89780       66.31268      -206.7192     1.0
   218.8978       66.31268       26.71921     1.0
   140.8973       65.68739      -206.6359     1.0
   52.02493       80.25436       25.48573     1.0
  -22.87498       53.10791      -217.5740     1.0
   202.8750       53.10791       37.57404     1.0
   127.9751       80.25436      -205.4857     1.0
   39.20336       66.05207       26.67564     1.0
  -38.79646       65.94819      -206.8411     1.0
   218.7965       65.94819       26.84112     1.0
   140.7966       66.05207      -206.6756     1.0
   40.20076       73.05763       34.17598     1.0
  -37.65926       58.95280      -215.2175     1.0
   217.6593       58.95280       35.21750     1.0
   139.7992       73.05763      -214.1760     1.0
   34.48215       61.92817       38.09120     1.0
  -43.23640       70.19595      -214.5241     1.0
   223.2364       70.19595       34.52413     1.0
   145.5179       61.92817      -218.0912     1.0
   40.43100       64.00165       24.86086     1.0
  -37.61291       68.01122      -206.0077     1.0
   217.6129       68.01122       26.00769     1.0
   139.5690       64.00165      -204.8609     1.0
   36.92278       65.79211       29.04062     1.0
  -41.07005       66.23576      -207.3541     1.0
   221.0701       66.23576       27.35406     1.0
   143.0772       65.79211      -209.0406     1.0
   52.27158       49.89219       2.133545     1.0
  -28.81046       82.98496      -192.0312     1.0
   208.8105       82.98496       12.03117     1.0
   127.7284       49.89219      -182.1335     1.0
   50.77768       65.17458       23.28795     1.0
  -27.45034       67.70753      -212.7236     1.0
   207.4504       67.70753       32.72359     1.0
   129.2223       65.17458      -203.2879     1.0
   38.22448       66.31195       26.19435     1.0
  -39.77927       65.69197      -205.5620     1.0
   219.7793       65.69197       25.56196     1.0
   141.7755       66.31195      -206.1944     1.0
   38.45056       65.22273       27.71516     1.0
  -39.54282       66.77919      -207.2708     1.0
   219.5428       66.77919       27.27084     1.0
   141.5494       65.22273      -207.7151     1.0
   33.13947       65.63745       30.38063     1.0
  -44.81767       66.58366      -205.6374     1.0
   224.8177       66.58366       25.63739     1.0
   146.8605       65.63745      -210.3806     1.0
   35.94136       63.05016       34.00637     1.0
  -41.92015       69.00777      -211.5722     1.0
   221.9202       69.00777       31.57221     1.0
   144.0586       63.05016      -214.0064     1.0
   41.52889       55.65582       37.07443     1.0
  -36.85174       76.37942      -219.0079     1.0
   216.8518       76.37942       39.00790     1.0
   138.4711       55.65582      -217.0744     1.0
   47.48746       67.70611       4.840752     1.0
  -30.31747       64.77180      -191.8049     1.0
   210.3175       64.77180       11.80489     1.0
   132.5125       67.70611      -184.8408     1.0
   42.75562       67.86471       32.53580     1.0
  -35.13680       64.22939      -215.6343     1.0
   215.1368       64.22939       35.63431     1.0
   137.2444       67.86471      -212.5358     1.0
   17.45332       60.17387       31.77122     1.0
  -58.30515       74.52317      -195.3202     1.0
   238.3052       74.52317       15.32019     1.0
   162.5467       60.17387      -211.7712     1.0
   42.21771       69.85361       34.72852     1.0
  -35.58533       62.21764      -217.4309     1.0
   215.5854       62.21764       37.43089     1.0
   137.7823       69.85361      -214.7285     1.0
   37.86932       72.63709       28.56916     1.0
  -40.25412       59.37210      -207.5927     1.0
   220.2541       59.37210       27.59270     1.0
   142.1307       72.63709      -208.5692     1.0
   37.96481       64.14520       24.49385     1.0
  -40.00571       67.86155      -203.6634     1.0
   220.0057       67.86155       23.66335     1.0
   142.0352       64.14520      -204.4939     1.0
   37.61326       75.44308       26.62772     1.0
  -40.60832       56.57139      -205.3929     1.0
   220.6083       56.57139       25.39293     1.0
   142.3867       75.44308      -206.6277     1.0
   47.68635       72.83095       21.78725     1.0
  -29.38035       59.71095      -209.2555     1.0
   209.3804       59.71095       29.25549     1.0
   132.3137       72.83095      -201.7872     1.0
   37.76392       66.75861       27.36818     1.0
  -40.25063       65.25141      -206.3567     1.0
   220.2506       65.25141       26.35670     1.0
   142.2361       66.75861      -207.3682     1.0
   30.12266       62.89393       29.33790     1.0
  -47.42821       69.59129      -202.3094     1.0
   227.4282       69.59129       22.30943     1.0
   149.8773       62.89393      -209.3379     1.0
   39.29585       65.17358       27.24618     1.0
  -38.70792       66.82698      -207.4853     1.0
   218.7079       66.82698       27.48533     1.0
   140.7042       65.17358      -207.2462     1.0
   55.82164       67.67245       23.50299     1.0
  -21.98541       66.18338      -217.0993     1.0
   201.9854       66.18338       37.09933     1.0
   124.1784       67.67245      -203.5030     1.0
   32.72163       64.61096       24.75954     1.0
  -45.13260       67.63873      -199.7180     1.0
   225.1326       67.63873       19.71802     1.0
   147.2784       64.61096      -204.7596     1.0
   37.24339       67.37774       28.24918     1.0
  -40.79433       64.64269      -206.8047     1.0
   220.7944       64.64269       26.80468     1.0
   142.7566       67.37774      -208.2492     1.0
   45.39937       67.92404       26.33154     1.0
  -32.42066       64.34901      -211.6036     1.0
   212.4207       64.34901       31.60358     1.0
   134.6006       67.92404      -206.3315     1.0
   42.99391       67.88585       29.65811     1.0
  -34.89072       64.22059      -212.9534     1.0
   214.8907       64.22059       32.95336     1.0
   137.0061       67.88585      -209.6581     1.0
   34.66428       66.35793       34.70528     1.0
  -43.35573       65.76453      -211.1729     1.0
   223.3557       65.76453       31.17294     1.0
   145.3357       66.35793      -214.7053     1.0
   49.75753       60.40725       11.66414     1.0
  -29.18935       72.27717      -200.0374     1.0
   209.1894       72.27717       20.03741     1.0
   130.2425       60.40725      -191.6641     1.0
   40.12734       66.33007       26.86758     1.0
  -37.86693       65.67822      -207.7869     1.0
   217.8669       65.67822       27.78693     1.0
   139.8727       66.33007      -206.8676     1.0
   36.53909       71.52907       33.74819     1.0
  -41.68161       60.51373      -211.6474     1.0
   221.6816       60.51373       31.64743     1.0
   143.4609       71.52907      -213.7482     1.0
   40.56684       65.14634       24.84757     1.0
  -37.45399       66.86937      -206.1137     1.0
   217.4540       66.86937       26.11369     1.0
   139.4332       65.14634      -204.8476     1.0
   40.34211       64.87345       24.14301     1.0
  -37.68128       67.13803      -205.2254     1.0
   217.6813       67.13803       25.22540     1.0
   139.6579       64.87345      -204.1430     1.0
   48.76918       63.95078       28.81557     1.0
  -29.57944       68.64604      -216.5968     1.0
   209.5795       68.64604       36.59682     1.0
   131.2308       63.95078      -208.8156     1.0
   33.13600       73.42797       25.65510     1.0
  -45.57219       58.82197      -200.5638     1.0
   225.5722       58.82197       20.56381     1.0
   146.8640       73.42797      -205.6551     1.0
   43.17771       63.99503       27.47774     1.0
  -34.95387       68.11460      -210.8224     1.0
   214.9539       68.11460       30.82243     1.0
   136.8223       63.99503      -207.4777     1.0
   51.04554       69.09422       27.65228     1.0
  -26.46035       63.88529      -217.5982     1.0
   206.4604       63.88529       37.59816     1.0
   128.9545       69.09422      -207.6523     1.0
   46.65502       63.97442       22.68037     1.0
  -31.60275       68.39281      -208.7925     1.0
   211.6028       68.39281       28.79254     1.0
   133.3450       63.97442      -202.6804     1.0
   43.84328       66.66025       23.54291     1.0
  -34.11263       65.49326      -207.4969     1.0
   214.1127       65.49326       27.49695     1.0
   136.1567       66.66025      -203.5429     1.0
   29.36504       67.97180       34.63615     1.0
  -48.88606       64.64590      -206.7250     1.0
   228.8861       64.64590       26.72498     1.0
   150.6350       67.97180      -214.6362     1.0
   39.88600       68.42171       27.32572     1.0
  -38.08002       63.58357      -208.0609     1.0
   218.0800       63.58357       28.06091     1.0
   140.1140       68.42171      -207.3257     1.0
   40.22053       65.14684       27.58955     1.0
  -37.79562       66.86269      -208.5759     1.0
   217.7956       66.86269       28.57590     1.0
   139.7795       65.14684      -207.5896     1.0
   32.80711       77.49501       10.44519     1.0
  -46.40488       54.80239      -184.8152     1.0
   226.4049       54.80239       4.815201     1.0
   147.1929       77.49501      -190.4452     1.0
   38.16967       64.93295       26.19225     1.0
  -39.81664       67.07145      -205.5223     1.0
   219.8167       67.07145       25.52228     1.0
   141.8303       64.93295      -206.1923     1.0
   32.09232       70.98609       19.86761     1.0
  -46.44504       61.34742      -194.0219     1.0
   226.4450       61.34742       14.02189     1.0
   147.9077       70.98609      -199.8676     1.0
   34.43016       77.49953       29.38518     1.0
  -44.47165       54.66262      -205.2229     1.0
   224.4716       54.66262       25.22289     1.0
   145.5698       77.49953      -209.3852     1.0
   27.68782       66.08853       23.26911     1.0
  -50.25565       66.73716      -194.1394     1.0
   230.2557       66.73716       14.13937     1.0
   152.3122       66.08853      -203.2691     1.0
   36.30178       67.08659       26.25025     1.0
  -41.74313       64.96141      -204.0374     1.0
   221.7431       64.96141       24.03738     1.0
   143.6982       67.08659      -206.2502     1.0
   37.12091       66.27151       28.75863     1.0
  -40.88667       65.75148      -207.2272     1.0
   220.8867       65.75148       27.22716     1.0
   142.8791       66.27151      -208.7586     1.0
   30.03690       65.47653       38.93437     1.0
  -47.85539       67.03819      -211.7107     1.0
   227.8554       67.03819       31.71066     1.0
   149.9631       65.47653      -218.9344     1.0
   33.10183       70.55733       19.82175     1.0
  -45.31941       61.68439      -194.8454     1.0
   225.3194       61.68439       14.84537     1.0
   146.8982       70.55733      -199.8217     1.0
   38.89623       64.64498       26.87427     1.0
  -39.10159       67.35509      -206.7907     1.0
   219.1016       67.35509       26.79071     1.0
   141.1038       64.64498      -206.8743     1.0
   39.74758       66.21758       26.24159     1.0
  -38.24991       65.78606      -206.8508     1.0
   218.2499       65.78606       26.85075     1.0
   140.2524       66.21758      -206.2416     1.0
   37.06633       67.14917       25.50241     1.0
  -40.96812       64.87551      -203.9154     1.0
   220.9681       64.87551       23.91537     1.0
