 GENERATE IDEAL TEXTURE FOR VPSC
 DMEAN=  0.0000000E+00   DSIGAM=   10.00000    
   212.6417       15.38460      -36.54000     1.0
  -32.64172       15.38460      -143.4600     1.0
   212.6417       15.38460      -216.5400     1.0
   214.2572       9.266879      -213.1982     1.0
  -34.25716       9.266879      -146.8018     1.0
   214.2572       9.266879      -33.19820     1.0
  -34.25716       9.266879       33.19819     1.0
   34.34318       10.36105      -40.14310     1.0
   145.6568       10.36105       40.14310     1.0
   34.34319       10.36105      -220.1431     1.0
   145.6568       10.36105      -139.8569     1.0
   95.13565       4.376540      -92.75578     1.0
   84.86435       4.376540      -267.2442     1.0
   95.13566       4.376540       87.24422     1.0
   84.86435       4.376540      -87.24422     1.0
   238.9740       2.065164      -238.9977     1.0
  -58.97404       2.065164      -121.0023     1.0
   238.9740       2.065164      -58.99774     1.0
  -58.97403       2.065164       58.99773     1.0
  -69.81833       2.056523       71.50755     1.0
   249.8183       2.056523      -71.50755     1.0
  -69.81833       2.056523      -108.4924     1.0
   249.8183       2.056523      -251.5076     1.0
   238.3528       3.900033      -240.2130     1.0
  -58.35277       3.900033      -119.7870     1.0
   238.3528       3.900033      -60.21304     1.0
  -58.35277       3.900033       60.21303     1.0
   258.6411       5.790142      -263.6055     1.0
  -78.64113       5.790142      -96.39451     1.0
   258.6411       5.790142      -83.60549     1.0
  -78.64113       5.790142       83.60550     1.0
   90.11675      0.1917970      -90.00000     1.0
   269.8832      0.1917970      -90.00000     1.0
  -89.88324      0.1917970      -90.00000     1.0
   89.88325      0.1917970      -90.00000     1.0
   217.7310       1.213698      -216.2368     1.0
  -37.73105       1.213698      -143.7632     1.0
   217.7310       1.213698      -36.23683     1.0
  -37.73104       1.213698       36.23682     1.0
   118.0793      0.8400003      -112.2678     1.0
   61.92070      0.8400003      -247.7322     1.0
   118.0793      0.8400003       67.73216     1.0
   61.92070      0.8400003      -67.73217     1.0
   237.3471       8.400692      -233.6106     1.0
  -57.34711       8.400692      -126.3894     1.0
   237.3471       8.400692      -53.61059     1.0
  -57.34711       8.400692       53.61058     1.0
   133.4200       9.479588      -133.9148     1.0
   46.57996       9.479588      -226.0852     1.0
   133.4200       9.479588       46.08519     1.0
   46.57997       9.479588      -46.08519     1.0
   90.08352      9.2787407E-02  -90.00000     1.0
   269.9165      9.2787407E-02  -90.00000     1.0
  -89.91647      9.2787407E-02  -90.00000     1.0
   89.91648      9.2787407E-02  -90.00000     1.0
   45.01141       3.995765      -40.96463     1.0
   134.9886       3.995765       40.96463     1.0
   45.01141       3.995765      -220.9646     1.0
   134.9886       3.995765      -139.0354     1.0
   76.60433       13.87838      -76.71227     1.0
   103.3957       13.87838       76.71227     1.0
   76.60434       13.87838      -256.7123     1.0
   103.3957       13.87838      -103.2877     1.0
  -50.78101       10.29742       55.74808     1.0
   230.7810       10.29742      -55.74808     1.0
  -50.78101       10.29742      -124.2519     1.0
   230.7810       10.29742      -235.7481     1.0
   121.1776       5.147764      -121.1966     1.0
   58.82238       5.147764      -238.8034     1.0
   121.1776       5.147764       58.80339     1.0
   58.82239       5.147764      -58.80340     1.0
   210.1494       6.471085      -214.7440     1.0
  -30.14944       6.471085      -145.2560     1.0
   210.1494       6.471085      -34.74396     1.0
  -30.14943       6.471085       34.74395     1.0
   89.94841      1.9782340E-02  -90.00000     1.0
  -89.94839      1.9782340E-02  -90.00000     1.0
   269.9484      1.9782340E-02  -90.00000     1.0
   90.05159      1.9782340E-02  -90.00000     1.0
  -56.78619       18.33093       64.34856     1.0
   236.7862       18.33093      -64.34856     1.0
  -56.78619       18.33093      -115.6514     1.0
   236.7862       18.33093      -244.3486     1.0
   160.1093       12.84697      -163.8374     1.0
   19.89069       12.84697      -196.1626     1.0
   160.1093       12.84697       16.16256     1.0
   19.89070       12.84697      -16.16256     1.0
   72.02897       2.608645      -69.13155     1.0
   107.9710       2.608645       69.13153     1.0
   72.02898       2.608645      -249.1315     1.0
   107.9710       2.608645      -110.8685     1.0
   136.3267       4.554491      -132.9371     1.0
   43.67331       4.554491      -227.0628     1.0
   136.3267       4.554491       47.06284     1.0
   43.67331       4.554491      -47.06285     1.0
   224.3448       8.791848      -220.8988     1.0
  -44.34480       8.791848      -139.1011     1.0
   224.3448       8.791848      -40.89886     1.0
  -44.34480       8.791848       40.89885     1.0
  -19.24883       4.245424       23.38617     1.0
   199.2488       4.245424      -23.38617     1.0
  -19.24882       4.245424      -156.6138     1.0
   199.2488       4.245424      -203.3862     1.0
   251.6783       1.930872      -252.9099     1.0
  -71.67825       1.930872      -107.0901     1.0
   251.6783       1.930872      -72.90987     1.0
  -71.67825       1.930872       72.90985     1.0
   23.94933       10.35121      -24.97182     1.0
   156.0507       10.35121       24.97182     1.0
   23.94933       10.35121      -204.9718     1.0
   156.0507       10.35121      -155.0282     1.0
   75.43175       2.391956      -74.01785     1.0
   104.5683       2.391956       74.01782     1.0
   75.43176       2.391956      -254.0178     1.0
   104.5683       2.391956      -105.9822     1.0
   90.52364      0.5644060      -90.00000     1.0
   269.4763      0.5644060      -90.00000     1.0
  -89.47635      0.5644060      -90.00000     1.0
   89.47636      0.5644060      -90.00000     1.0
   179.5615       1.628467      -186.9474     1.0
  0.4384689       1.628467      -173.0525     1.0
   179.5615       1.628467      -6.947464     1.0
  0.4384689       1.628467       6.947456     1.0
  -8.779419       5.543867       5.211937     1.0
   188.7794       5.543867      -5.211945     1.0
  -8.779411       5.543867      -174.7881     1.0
   188.7794       5.543867      -185.2119     1.0
   248.1391       4.214635      -248.0485     1.0
  -68.13913       4.214635      -111.9515     1.0
   248.1391       4.214635      -68.04845     1.0
  -68.13913       4.214635       68.04846     1.0
   151.6237       3.982412      -157.4415     1.0
   28.37625       3.982412      -202.5585     1.0
   151.6237       3.982412       22.55853     1.0
   28.37626       3.982412      -22.55853     1.0
   164.6858       2.328433      -164.4595     1.0
   15.31422       2.328433      -195.5405     1.0
   164.6858       2.328433       15.54045     1.0
   15.31422       2.328433      -15.54047     1.0
   75.27935       4.997241      -70.57996     1.0
   104.7206       4.997241       70.57994     1.0
   75.27936       4.997241      -250.5799     1.0
   104.7206       4.997241      -109.4200     1.0
   146.3709       2.987013      -145.6473     1.0
   33.62913       2.987013      -214.3527     1.0
   146.3709       2.987013       34.35268     1.0
   33.62913       2.987013      -34.35270     1.0
   166.0421       5.571477      -160.9253     1.0
   13.95793       5.571477      -199.0746     1.0
   166.0421       5.571477       19.07465     1.0
   13.95793       5.571477      -19.07467     1.0
  -79.20181       7.587472       86.39397     1.0
   259.2018       7.587472      -86.39398     1.0
  -79.20178       7.587472      -93.60602     1.0
   259.2018       7.587472      -266.3940     1.0
  -13.23973       10.95278       22.02760     1.0
   193.2397       10.95278      -22.02761     1.0
  -13.23973       10.95278      -157.9724     1.0
   193.2397       10.95278      -202.0276     1.0
   141.0664       4.933003      -135.2861     1.0
   38.93359       4.933003      -224.7139     1.0
   141.0664       4.933003       44.71393     1.0
   38.93359       4.933003      -44.71394     1.0
   186.0923       4.843956      -185.9226     1.0
  -6.092278       4.843956      -174.0774     1.0
   186.0923       4.843956      -5.922623     1.0
  -6.092278       4.843956       5.922623     1.0
  -31.11434       12.21768       29.97623     1.0
   211.1143       12.21768      -29.97623     1.0
  -31.11434       12.21768      -150.0238     1.0
   211.1143       12.21768      -209.9762     1.0
   221.5183       7.728220      -225.6942     1.0
  -41.51828       7.728220      -134.3058     1.0
   221.5183       7.728220      -45.69425     1.0
  -41.51828       7.728220       45.69424     1.0
   152.5135       7.165686      -152.5658     1.0
   27.48646       7.165686      -207.4342     1.0
   152.5135       7.165686       27.43423     1.0
   27.48646       7.165686      -27.43425     1.0
  -43.11119       19.59145       42.46545     1.0
   223.1112       19.59145      -42.46545     1.0
  -43.11119       19.59145      -137.5345     1.0
   223.1112       19.59145      -222.4655     1.0
   90.57751       10.29933      -68.01460     1.0
   89.42249       10.29933       68.01460     1.0
   90.57751       10.29933      -248.0146     1.0
   89.42249       10.29933      -111.9854     1.0
  -54.30809       6.976511       48.78656     1.0
   234.3081       6.976511      -48.78657     1.0
  -54.30807       6.976511      -131.2134     1.0
   234.3081       6.976511      -228.7866     1.0
   87.20398      0.6638184      -90.00000     1.0
  -87.20398      0.6638184      -90.00000     1.0
   267.2040      0.6638184      -90.00000     1.0
   92.79602      0.6638184      -90.00000     1.0
   30.84049       1.941989      -32.78318     1.0
   149.1595       1.941989       32.78316     1.0
   30.84050       1.941989      -212.7832     1.0
   149.1595       1.941989      -147.2168     1.0
   50.99110       2.852659      -50.00219     1.0
   129.0089       2.852659       50.00220     1.0
   50.99111       2.852659      -230.0022     1.0
   129.0089       2.852659      -129.9978     1.0
   59.25762       3.623852      -61.96515     1.0
   120.7424       3.623852       61.96515     1.0
   59.25763       3.623852      -241.9651     1.0
   120.7424       3.623852      -118.0349     1.0
   164.8419       2.629571      -167.6412     1.0
   15.15811       2.629571      -192.3588     1.0
   164.8419       2.629571       12.35883     1.0
   15.15811       2.629571      -12.35883     1.0
   195.1213       2.902522      -193.3161     1.0
  -15.12132       2.902522      -166.6839     1.0
   195.1213       2.902522      -13.31610     1.0
  -15.12132       2.902522       13.31609     1.0
  -11.71557       15.12202       4.986053     1.0
   191.7156       15.12202      -4.986053     1.0
  -11.71557       15.12202      -175.0139     1.0
   191.7156       15.12202      -184.9861     1.0
   208.7081       10.99992      -213.8414     1.0
  -28.70812       10.99992      -146.1586     1.0
   208.7081       10.99992      -33.84138     1.0
  -28.70812       10.99992       33.84137     1.0
   90.48892      0.3593647      -90.00000     1.0
   269.5111      0.3593647      -90.00000     1.0
  -89.51108      0.3593647      -90.00000     1.0
   89.51108      0.3593647      -90.00000     1.0
   102.9186       5.730392      -111.6599     1.0
   77.08137       5.730392      -248.3401     1.0
   102.9186       5.730392       68.34012     1.0
   77.08137       5.730392      -68.34012     1.0
   241.6049       1.705480      -243.3496     1.0
  -61.60495       1.705480      -116.6504     1.0
   241.6050       1.705480      -63.34962     1.0
  -61.60495       1.705480       63.34961     1.0
  -74.32835       5.597027       66.22510     1.0
   254.3283       5.597027      -66.22510     1.0
  -74.32832       5.597027      -113.7749     1.0
   254.3284       5.597027      -246.2251     1.0
   89.07863      0.6202354      -90.00000     1.0
  -89.07863      0.6202354      -90.00000     1.0
   269.0786      0.6202354      -90.00000     1.0
   90.92137      0.6202354      -90.00000     1.0
   90.25818      0.5503638      -90.00000     1.0
   269.7418      0.5503638      -90.00000     1.0
  -89.74182      0.5503638      -90.00000     1.0
   89.74182      0.5503638      -90.00000     1.0
   48.32079       2.182833      -52.55246     1.0
   131.6792       2.182833       52.55244     1.0
   48.32080       2.182833      -232.5524     1.0
   131.6792       2.182833      -127.4475     1.0
   67.30251       11.17662      -58.42967     1.0
   112.6975       11.17662       58.42966     1.0
   67.30251       11.17662      -238.4297     1.0
   112.6975       11.17662      -121.5703     1.0
   222.4074       3.362316      -222.3408     1.0
  -42.40738       3.362316      -137.6592     1.0
   222.4074       3.362316      -42.34082     1.0
  -42.40738       3.362316       42.34081     1.0
   20.57840       11.27816      -16.95772     1.0
   159.4216       11.27816       16.95771     1.0
   20.57840       11.27816      -196.9577     1.0
   159.4216       11.27816      -163.0423     1.0
   180.8745       3.755097      -178.8747     1.0
 -0.8745041       3.755097      -181.1253     1.0
   180.8745       3.755097       1.125313     1.0
 -0.8745041       3.755097      -1.125320     1.0
  -68.22615       12.07744       67.03651     1.0
   248.2262       12.07744      -67.03652     1.0
  -68.22615       12.07744      -112.9635     1.0
   248.2262       12.07744      -247.0365     1.0
   44.64223       25.20293      -37.13358     1.0
   135.3578       25.20293       37.13358     1.0
   44.64223       25.20293      -217.1336     1.0
   135.3578       25.20293      -142.8664     1.0
   244.0116       4.773560      -240.7707     1.0
  -64.01161       4.773560      -119.2293     1.0
   244.0116       4.773560      -60.77074     1.0
  -64.01161       4.773560       60.77074     1.0
   59.70184       9.587141      -58.12409     1.0
   120.2982       9.587141       58.12408     1.0
   59.70185       9.587141      -238.1241     1.0
   120.2982       9.587141      -121.8759     1.0
  -58.08826       13.19883       60.85999     1.0
   238.0883       13.19883      -60.85999     1.0
  -58.08826       13.19883      -119.1400     1.0
   238.0883       13.19883      -240.8600     1.0
   44.53851       5.053073      -47.03220     1.0
   135.4615       5.053073       47.03220     1.0
   44.53851       5.053073      -227.0322     1.0
   135.4615       5.053073      -132.9678     1.0
  -18.90836       4.092755       5.209084     1.0
   198.9084       4.092755      -5.209091     1.0
  -18.90834       4.092755      -174.7909     1.0
   198.9084       4.092755      -185.2091     1.0
  -62.76115       2.031147       62.07944     1.0
   242.7612       2.031147      -62.07944     1.0
  -62.76115       2.031147      -117.9206     1.0
   242.7612       2.031147      -242.0794     1.0
   202.0216       23.73189      -219.0278     1.0
  -22.02157       23.73189      -140.9722     1.0
   202.0216       23.73189      -39.02777     1.0
  -22.02157       23.73189       39.02777     1.0
   90.06565      0.4706381      -90.00000     1.0
   269.9343      0.4706381      -90.00000     1.0
  -89.93433      0.4706381      -90.00000     1.0
   89.93435      0.4706381      -90.00000     1.0
   219.1367       1.722606      -219.3991     1.0
  -39.13672       1.722606      -140.6009     1.0
   219.1367       1.722606      -39.39909     1.0
  -39.13672       1.722606       39.39909     1.0
   110.0276       5.651457      -102.4624     1.0
   69.97237       5.651457      -257.5376     1.0
   110.0276       5.651457       77.53760     1.0
   69.97237       5.651457      -77.53760     1.0
   39.13008       2.266672      -39.87537     1.0
   140.8699       2.266672       39.87538     1.0
   39.13008       2.266672      -219.8754     1.0
   140.8699       2.266672      -140.1246     1.0
   230.8426       9.025215      -238.9905     1.0
  -50.84256       9.025215      -121.0095     1.0
   230.8426       9.025215      -58.99052     1.0
  -50.84256       9.025215       58.99049     1.0
   111.8953       19.14146      -108.5876     1.0
   68.10468       19.14146      -251.4123     1.0
   111.8953       19.14146       71.41234     1.0
   68.10468       19.14146      -71.41235     1.0
   37.87151       7.025850      -42.42268     1.0
   142.1285       7.025850       42.42268     1.0
   37.87152       7.025850      -222.4227     1.0
   142.1285       7.025850      -137.5773     1.0
   191.7605       5.847474      -197.0546     1.0
  -11.76048       5.847474      -162.9454     1.0
   191.7605       5.847474      -17.05460     1.0
  -11.76048       5.847474       17.05460     1.0
   100.7088       15.55583      -90.21549     1.0
   79.29115       15.55583      -269.7845     1.0
   100.7089       15.55583       89.78450     1.0
   79.29115       15.55583      -89.78451     1.0
   160.0764       1.567355      -161.6358     1.0
   19.92357       1.567355      -198.3642     1.0
   160.0764       1.567355       18.36420     1.0
   19.92358       1.567355      -18.36420     1.0
   248.9698       11.85237      -257.7990     1.0
  -68.96985       11.85237      -102.2010     1.0
   248.9698       11.85237      -77.79904     1.0
  -68.96985       11.85237       77.79904     1.0
   113.7230       4.257080      -114.6804     1.0
   66.27703       4.257080      -245.3196     1.0
   113.7230       4.257080       65.31958     1.0
   66.27703       4.257080      -65.31958     1.0
   61.66201       15.70901      -52.30110     1.0
   118.3380       15.70901       52.30110     1.0
   61.66201       15.70901      -232.3011     1.0
   118.3380       15.70901      -127.6989     1.0
   136.3380       1.841219      -136.9091     1.0
   43.66200       1.841219      -223.0909     1.0
   136.3380       1.841219       43.09088     1.0
   43.66200       1.841219      -43.09089     1.0
   102.6074       1.494493      -104.0650     1.0
   77.39261       1.494493      -255.9350     1.0
   102.6074       1.494493       75.93500     1.0
   77.39261       1.494493      -75.93499     1.0
  -32.87451       2.659621       38.19658     1.0
   212.8745       2.659621      -38.19659     1.0
  -32.87450       2.659621      -141.8034     1.0
   212.8745       2.659621      -218.1966     1.0
   201.4328       1.746973      -205.0995     1.0
  -21.43286       1.746973      -154.9005     1.0
   201.4329       1.746973      -25.09955     1.0
  -21.43285       1.746973       25.09954     1.0
   231.7999       11.78609      -221.3190     1.0
  -51.79990       11.78609      -138.6810     1.0
   231.7999       11.78609      -41.31897     1.0
  -51.79990       11.78609       41.31898     1.0
   89.81081      0.3316129      -90.00000     1.0
  -89.81081      0.3316129      -90.00000     1.0
   269.8108      0.3316129      -90.00000     1.0
   90.18919      0.3316129      -90.00000     1.0
  -41.79054       1.217240       41.33580     1.0
   221.7905       1.217240      -41.33579     1.0
  -41.79054       1.217240      -138.6642     1.0
   221.7905       1.217240      -221.3358     1.0
   135.4431       11.58386      -126.6398     1.0
   44.55689       11.58386      -233.3602     1.0
   135.4431       11.58386       53.36017     1.0
   44.55689       11.58386      -53.36016     1.0
   155.6812       12.06500      -156.9531     1.0
   24.31882       12.06500      -203.0469     1.0
   155.6812       12.06500       23.04687     1.0
   24.31882       12.06500      -23.04688     1.0
   14.94981       3.462097      -3.147995     1.0
   165.0502       3.462097       3.147980     1.0
   14.94981       3.462097      -183.1480     1.0
   165.0502       3.462097      -176.8520     1.0
   248.4360       3.326902      -256.5731     1.0
  -68.43596       3.326902      -103.4269     1.0
   248.4360       3.326902      -76.57310     1.0
  -68.43596       3.326902       76.57309     1.0
  -82.65567       1.471134       82.32512     1.0
   262.6557       1.471134      -82.32515     1.0
  -82.65567       1.471134      -97.67485     1.0
   262.6557       1.471134      -262.3251     1.0
   145.6815       9.141337      -152.4806     1.0
   34.31851       9.141337      -207.5194     1.0
   145.6815       9.141337       27.51939     1.0
   34.31852       9.141337      -27.51938     1.0
   44.26160       7.194484      -41.85205     1.0
   135.7384       7.194484       41.85205     1.0
   44.26160       7.194484      -221.8521     1.0
   135.7384       7.194484      -138.1479     1.0
  -69.87854       3.521477       70.31897     1.0
   249.8785       3.521477      -70.31898     1.0
  -69.87854       3.521477      -109.6810     1.0
   249.8785       3.521477      -250.3190     1.0
   90.70632      0.3946572      -90.00000     1.0
   269.2937      0.3946572      -90.00000     1.0
  -89.29367      0.3946572      -90.00000     1.0
   89.29368      0.3946572      -90.00000     1.0
   120.0306       1.846420      -119.7949     1.0
   59.96938       1.846420      -240.2051     1.0
   120.0306       1.846420       60.20511     1.0
   59.96938       1.846420      -60.20512     1.0
   46.31099       2.892253      -44.64685     1.0
   133.6890       2.892253       44.64685     1.0
   46.31100       2.892253      -224.6469     1.0
   133.6890       2.892253      -135.3531     1.0
   3.079353       7.412274      -16.07958     1.0
   176.9206       7.412274       16.07958     1.0
   3.079361       7.412274      -196.0796     1.0
   176.9207       7.412274      -163.9204     1.0
  -44.27454       6.112664       48.38928     1.0
   224.2745       6.112664      -48.38930     1.0
  -44.27454       6.112664      -131.6107     1.0
   224.2745       6.112664      -228.3893     1.0
  -45.77380       4.833470       43.63814     1.0
   225.7738       4.833470      -43.63815     1.0
  -45.77380       4.833470      -136.3618     1.0
   225.7738       4.833470      -223.6381     1.0
   33.26148      0.9350268      -32.56947     1.0
   146.7385      0.9350268       32.56946     1.0
   33.26148      0.9350268      -212.5695     1.0
   146.7385      0.9350268      -147.4305     1.0
   77.38559       10.40762      -85.92646     1.0
   102.6144       10.40762       85.92645     1.0
   77.38560       10.40762      -265.9265     1.0
   102.6144       10.40762      -94.07354     1.0
  -62.95045       3.558865       65.99506     1.0
   242.9505       3.558865      -65.99506     1.0
  -62.95044       3.558865      -114.0049     1.0
   242.9505       3.558865      -245.9951     1.0
  -8.846352       14.21282      -2.114677     1.0
   188.8463       14.21282       2.114670     1.0
  -8.846352       14.21282      -182.1147     1.0
   188.8463       14.21282      -177.8853     1.0
   74.10064       11.72934      -58.82125     1.0
   105.8994       11.72934       58.82126     1.0
   74.10065       11.72934      -238.8213     1.0
   105.8994       11.72934      -121.1787     1.0
   210.1831       3.408983      -206.0711     1.0
  -30.18311       3.408983      -153.9289     1.0
   210.1831       3.408983      -26.07114     1.0
  -30.18311       3.408983       26.07114     1.0
   91.38329       7.679868      -91.65152     1.0
   88.61671       7.679868      -268.3485     1.0
   91.38329       7.679868       88.34848     1.0
   88.61671       7.679868      -88.34848     1.0
  -72.41464      0.9164254       78.05623     1.0
   252.4146      0.9164254      -78.05624     1.0
  -72.41464      0.9164254      -101.9438     1.0
   252.4146      0.9164254      -258.0562     1.0
   25.39967       3.725519      -28.58132     1.0
   154.6003       3.725519       28.58132     1.0
   25.39967       3.725519      -208.5813     1.0
   154.6003       3.725519      -151.4187     1.0
  -49.22516       3.075553       49.13306     1.0
   229.2252       3.075553      -49.13306     1.0
  -49.22516       3.075553      -130.8669     1.0
   229.2252       3.075553      -229.1331     1.0
   234.3880       12.20996      -232.3486     1.0
  -54.38795       12.20996      -127.6514     1.0
   234.3880       12.20996      -52.34863     1.0
  -54.38795       12.20996       52.34863     1.0
   69.47873       6.408360      -63.59021     1.0
   110.5213       6.408360       63.59019     1.0
   69.47873       6.408360      -243.5902     1.0
   110.5213       6.408360      -116.4098     1.0
   90.06348      0.1724585      -90.00000     1.0
   269.9365      0.1724585      -90.00000     1.0
  -89.93651      0.1724585      -90.00000     1.0
   89.93652      0.1724585      -90.00000     1.0
   232.7635       9.768573      -224.0574     1.0
  -52.76355       9.768573      -135.9426     1.0
   232.7636       9.768573      -44.05745     1.0
  -52.76355       9.768573       44.05745     1.0
   106.5427       7.174222      -106.5995     1.0
   73.45731       7.174222      -253.4005     1.0
   106.5427       7.174222       73.40048     1.0
   73.45731       7.174222      -73.40048     1.0
   217.4002       6.474598      -221.3984     1.0
  -37.40022       6.474598      -138.6016     1.0
   217.4002       6.474598      -41.39843     1.0
  -37.40022       6.474598       41.39842     1.0
   223.5784       1.374728      -223.4402     1.0
  -43.57835       1.374728      -136.5598     1.0
   223.5784       1.374728      -43.44017     1.0
  -43.57835       1.374728       43.44016     1.0
  -12.58614       1.956848       14.51208     1.0
   192.5861       1.956848      -14.51208     1.0
  -12.58613       1.956848      -165.4879     1.0
   192.5862       1.956848      -194.5121     1.0
   135.9934       4.030654      -134.8811     1.0
   44.00662       4.030654      -225.1189     1.0
   135.9934       4.030654       45.11891     1.0
   44.00662       4.030654      -45.11891     1.0
   41.95234       4.364171      -43.06434     1.0
   138.0477       4.364171       43.06433     1.0
   41.95234       4.364171      -223.0643     1.0
   138.0477       4.364171      -136.9357     1.0
   181.6966       6.840284      -186.3880     1.0
  -1.696625       6.840284      -173.6120     1.0
   181.6966       6.840284      -6.388046     1.0
  -1.696617       6.840284       6.388039     1.0
   221.4247       14.05737      -220.2364     1.0
  -41.42465       14.05737      -139.7636     1.0
   221.4247       14.05737      -40.23640     1.0
  -41.42465       14.05737       40.23639     1.0
  -54.48488       7.373098       52.27994     1.0
   234.4849       7.373098      -52.27995     1.0
  -54.48488       7.373098      -127.7201     1.0
   234.4849       7.373098      -232.2799     1.0
   241.5998       7.175507      -248.0026     1.0
  -61.59976       7.175507      -111.9974     1.0
   241.5998       7.175507      -68.00256     1.0
  -61.59976       7.175507       68.00256     1.0
  -71.85017       1.677014       70.71982     1.0
   251.8502       1.677014      -70.71983     1.0
  -71.85017       1.677014      -109.2802     1.0
   251.8502       1.677014      -250.7198     1.0
  -20.26391       3.496032       22.29539     1.0
   200.2639       3.496032      -22.29540     1.0
  -20.26391       3.496032      -157.7046     1.0
   200.2639       3.496032      -202.2954     1.0
   60.61169       4.190028      -58.57905     1.0
   119.3883       4.190028       58.57904     1.0
   60.61169       4.190028      -238.5790     1.0
   119.3883       4.190028      -121.4209     1.0
   70.60642       7.396878      -79.47224     1.0
   109.3936       7.396878       79.47223     1.0
   70.60643       7.396878      -259.4722     1.0
   109.3936       7.396878      -100.5278     1.0
   104.0392       6.008869      -96.66238     1.0
   75.96078       6.008869      -263.3376     1.0
   104.0392       6.008869       83.33762     1.0
   75.96078       6.008869      -83.33762     1.0
   112.2979       1.733703      -111.2042     1.0
   67.70211       1.733703      -248.7958     1.0
   112.2979       1.733703       68.79578     1.0
   67.70211       1.733703      -68.79578     1.0
   131.5483       3.152191      -131.8884     1.0
   48.45171       3.152191      -228.1116     1.0
   131.5483       3.152191       48.11162     1.0
   48.45171       3.152191      -48.11162     1.0
  -86.78070       1.236381       88.36971     1.0
   266.7807       1.236381      -88.36971     1.0
  -86.78069       1.236381      -91.63029     1.0
   266.7807       1.236381      -268.3697     1.0
   91.04910      0.5374121      -90.00000     1.0
   268.9509      0.5374121      -90.00000     1.0
  -88.95088      0.5374121      -90.00000     1.0
   88.95090      0.5374121      -90.00000     1.0
  -19.20586       3.230588       19.15372     1.0
   199.2059       3.230588      -19.15372     1.0
  -19.20586       3.230588      -160.8463     1.0
   199.2059       3.230588      -199.1537     1.0
   100.0856       3.290273      -101.0667     1.0
   79.91439       3.290273      -258.9333     1.0
   100.0856       3.290273       78.93329     1.0
   79.91439       3.290273      -78.93329     1.0
   151.4888       2.899958      -147.7195     1.0
   28.51116       2.899958      -212.2805     1.0
   151.4888       2.899958       32.28045     1.0
   28.51116       2.899958      -32.28046     1.0
   89.90697      0.1370561      -90.00000     1.0
  -89.90698      0.1370561      -90.00000     1.0
   269.9070      0.1370561      -90.00000     1.0
   90.09303      0.1370561      -90.00000     1.0
   268.2186       15.54706      -260.9337     1.0
  -88.21860       15.54706      -99.06628     1.0
   268.2186       15.54706      -80.93372     1.0
  -88.21860       15.54706       80.93373     1.0
   189.8416       4.048011      -182.1161     1.0
  -9.841553       4.048011      -177.8839     1.0
   189.8416       4.048011      -2.116081     1.0
  -9.841545       4.048011       2.116066     1.0
  -53.71161       5.353610       58.01471     1.0
