 GENERATE IDEAL TEXTURE FOR VPSC
 DMEAN=  0.0000000E+00   DSIGAM=   10.00000    
   238.8090       82.74649       15.02096     1.0
   133.2429       67.41167      -198.1629     1.0
   52.72847       74.96534       34.34613     1.0
  -53.27142       75.03499      -214.2056     1.0
   233.2715       75.03499       34.20560     1.0
   127.2715       74.96534      -214.3461     1.0
   55.97877       75.28584       37.82246     1.0
  -50.01378       74.75297      -219.3657     1.0
   230.0138       74.75297       39.36566     1.0
   124.0212       75.28584      -217.8224     1.0
   55.56367       68.47873       32.04550     1.0
  -50.58894       81.54825      -213.3411     1.0
   230.5890       81.54825       33.34109     1.0
   124.4363       68.47873      -212.0455     1.0
   47.24198       78.56409       33.79757     1.0
  -58.94896       71.58530      -210.7669     1.0
   238.9490       71.58530       30.76688     1.0
   132.7580       78.56409      -213.7976     1.0
   49.98516       66.80992       32.49280     1.0
  -55.79051       83.22678      -210.9753     1.0
   235.7905       83.22678       30.97533     1.0
   130.0148       66.80992      -212.4928     1.0
   54.24892       93.86483       47.58427     1.0
  -51.49939       56.14336      -228.3362     1.0
   231.4994       56.14336       48.33621     1.0
   125.7511       93.86483      -227.5843     1.0
   46.70112       72.97224       29.02540     1.0
  -59.17580       77.19740      -205.8005     1.0
   239.1758       77.19740       25.80047     1.0
   133.2989       72.97224      -209.0254     1.0
   63.35187       71.54455       31.85648     1.0
  -42.99715       78.90656      -217.1097     1.0
   222.9972       78.90656       37.10968     1.0
   116.6481       71.54455      -211.8565     1.0
   41.50638       73.05985       32.60468     1.0
  -64.25861       77.50367      -206.7476     1.0
   244.2586       77.50367       26.74763     1.0
   138.4936       73.05985      -212.6047     1.0
   46.82487       77.68378       34.82413     1.0
  -59.32684       72.48660      -211.5910     1.0
   239.3269       72.48660       31.59105     1.0
   133.1751       77.68378      -214.8241     1.0
   44.52425       81.60590       31.30130     1.0
  -62.00227       68.72665      -206.7654     1.0
   242.0023       68.72665       26.76537     1.0
   135.4758       81.60590      -211.3013     1.0
   52.40785       75.30728       34.23351     1.0
  -53.59383       74.69426      -213.9265     1.0
   233.5939       74.69426       33.92655     1.0
   127.5921       75.30728      -214.2335     1.0
   60.65853       57.31460       39.92279     1.0
  -46.55151       92.90073      -223.7484     1.0
   226.5515       92.90073       43.74840     1.0
   119.3415       57.31460      -219.9228     1.0
   54.38307       72.56144       34.00328     1.0
  -51.64816       77.44673      -214.7117     1.0
   231.6482       77.44673       34.71170     1.0
   125.6169       72.56144      -214.0033     1.0
   61.92022       82.31460       27.18469     1.0
  -43.46388       68.05610      -211.9794     1.0
   223.4639       68.05610       31.97938     1.0
   118.0798       82.31460      -207.1847     1.0
   50.32079       85.12787       44.95624     1.0
  -55.94794       64.90659      -223.4774     1.0
   235.9480       64.90659       43.47740     1.0
   129.6792       85.12787      -224.9562     1.0
   53.90363       75.34468       33.47627     1.0
  -52.09344       74.65890      -213.9448     1.0
   232.0935       74.65890       33.94477     1.0
   126.0964       75.34468      -213.4763     1.0
   57.09611       75.77788       39.46922     1.0
  -48.87541       74.29582      -221.5954     1.0
   228.8754       74.29582       41.59537     1.0
   122.9039       75.77788      -219.4692     1.0
   55.93032       66.06232       33.05457     1.0
  -50.30699       83.97211      -214.5274     1.0
   230.3070       83.97211       34.52740     1.0
   124.0697       66.06232      -213.0546     1.0
   52.83120       79.31706       28.97041     1.0
  -53.17575       70.68307      -208.8810     1.0
   233.1758       70.68307       28.88100     1.0
   127.1688       79.31706      -208.9704     1.0
   50.93656       71.23629       37.46423     1.0
  -54.99178       78.78165      -216.4126     1.0
   234.9918       78.78165       36.41259     1.0
   129.0634       71.23629      -217.4642     1.0
   54.77615       74.13564       32.81721     1.0
  -51.23825       75.87801      -213.7328     1.0
   231.2383       75.87801       33.73285     1.0
   125.2239       74.13564      -212.8172     1.0
   58.38600       72.28886       34.06287     1.0
  -47.75179       77.83443      -216.8147     1.0
   227.7518       77.83443       36.81474     1.0
   121.6140       72.28886      -214.0629     1.0
   51.68901       68.23082       31.13445     1.0
  -54.23012       81.77622      -210.4722     1.0
   234.2301       81.77622       30.47219     1.0
   128.3110       68.23082      -211.1345     1.0
   52.83722       78.88514       33.59983     1.0
  -53.16881       71.11498      -213.5138     1.0
   233.1688       71.11498       33.51380     1.0
   127.1628       78.88514      -213.5998     1.0
   50.50613       83.10860       29.11315     1.0
  -55.69138       66.92068      -207.7580     1.0
   235.6914       66.92068       27.75804     1.0
   129.4939       83.10860      -209.1132     1.0
   53.34768       75.11846       33.71562     1.0
  -52.65192       74.88208      -213.8957     1.0
   232.6519       74.88208       33.89569     1.0
   126.6523       75.11846      -213.7156     1.0
   51.29758       73.65536       32.77602     1.0
  -54.68103       76.35712      -211.9002     1.0
   234.6810       76.35712       31.90019     1.0
   128.7024       73.65536      -212.7760     1.0
   54.60162       82.04158       32.12961     1.0
  -51.28882       67.97038      -212.9934     1.0
   231.2888       67.97038       32.99341     1.0
   125.3984       82.04158      -212.1296     1.0
   44.19189       76.67018       37.97254     1.0
  -61.93196       73.67269      -213.3966     1.0
   241.9320       73.67269       33.39658     1.0
   135.8081       76.67018      -217.9725     1.0
   52.94853       78.63591       33.64846     1.0
  -53.05322       71.36412      -213.6213     1.0
   233.0533       71.36412       33.62130     1.0
   127.0515       78.63591      -213.6485     1.0
   53.61799       93.00974       38.22009     1.0
  -52.26405       56.99225      -218.5886     1.0
   232.2641       56.99225       38.58856     1.0
   126.3820       93.00974      -218.2201     1.0
   53.07560       75.06989       33.97323     1.0
  -52.92435       74.93015      -214.0124     1.0
   232.9243       74.93015       34.01237     1.0
   126.9244       75.06989      -213.9732     1.0
   53.43409       74.71623       36.10788     1.0
  -52.56703       75.28460      -216.3323     1.0
   232.5671       75.28460       36.33229     1.0
   126.5659       74.71623      -216.1079     1.0
   52.66415       77.43864       35.48183     1.0
  -53.34358       72.56187      -215.3058     1.0
   233.3436       72.56187       35.30580     1.0
   127.3359       77.43864      -215.4818     1.0
   43.55019       68.72288       50.19971     1.0
  -61.89554       81.64346      -225.4403     1.0
   241.8956       81.64346       45.44026     1.0
   136.4498       68.72288      -230.1997     1.0
   52.27574       74.05742       34.75671     1.0
  -53.71786       75.94485      -214.3834     1.0
   233.7179       75.94485       34.38342     1.0
   127.7243       74.05742      -214.7567     1.0
   52.90179       72.43594       30.98122     1.0
  -53.09586       77.56412      -210.9309     1.0
   233.0959       77.56412       30.93092     1.0
   127.0982       72.43594      -210.9812     1.0
   65.54079       88.17486       33.22935     1.0
  -38.85043       62.59735      -220.2536     1.0
   218.8505       62.59735       40.25357     1.0
   114.4592       88.17486      -213.2294     1.0
   59.25882       70.61182       41.75945     1.0
  -46.99751       79.55201      -224.9369     1.0
   226.9975       79.55201       44.93692     1.0
   120.7412       70.61182      -221.7594     1.0
   50.45275       79.87096       37.63799     1.0
  -55.66586       70.15868      -216.2843     1.0
   235.6659       70.15868       36.28430     1.0
   129.5473       79.87096      -217.6380     1.0
   50.41752       74.32152       35.50455     1.0
  -55.56578       75.70740      -214.1724     1.0
   235.5658       75.70740       34.17239     1.0
   129.5825       74.32152      -215.5045     1.0
   52.69073       75.19422       33.98603     1.0
  -53.30981       74.80620      -213.8258     1.0
   233.3098       74.80620       33.82580     1.0
   127.3093       75.19422      -213.9860     1.0
   63.99157       78.17249       26.41927     1.0
  -41.70761       72.36808      -212.1603     1.0
   221.7076       72.36808       32.16026     1.0
   116.0084       78.17249      -206.4193     1.0
   46.17492       86.64650       27.79892     1.0
  -60.61238       63.58003      -203.9946     1.0
   240.6124       63.58003       23.99461     1.0
   133.8251       86.64650      -207.7989     1.0
   55.90845       73.85506       30.82156     1.0
  -50.12300       76.18145      -212.3187     1.0
   230.1230       76.18145       32.31866     1.0
   124.0915       73.85506      -210.8216     1.0
   55.41291       73.40507       30.81656     1.0
  -50.62308       76.61996      -212.0564     1.0
   230.6231       76.61996       32.05642     1.0
   124.5871       73.40507      -210.8166     1.0
   52.42661       80.76233       41.06046     1.0
  -53.60524       69.23920      -220.7539     1.0
   233.6053       69.23920       40.75386     1.0
   127.5734       80.76233      -221.0605     1.0
   52.28119       75.57232       29.74967     1.0
  -53.72264       74.42995      -209.3766     1.0
   233.7227       74.42995       29.37659     1.0
   127.7188       75.57232      -209.7497     1.0
   62.02243       84.83298       25.54268     1.0
  -43.12131       65.55540      -210.4837     1.0
   223.1213       65.55540       30.48373     1.0
   117.9776       84.83298      -205.5427     1.0
   53.05619       73.09795       33.14916     1.0
  -52.94478       76.90208      -213.1780     1.0
   232.9448       76.90208       33.17802     1.0
   126.9438       73.09795      -213.1492     1.0
   52.34266       74.04952       35.39790     1.0
  -53.65152       75.95235      -215.0591     1.0
   233.6515       75.95235       35.05911     1.0
   127.6573       74.04952      -215.3979     1.0
   53.30832       75.19062       33.65350     1.0
  -52.69112       74.80981      -213.8132     1.0
   232.6911       74.80981       33.81323     1.0
   126.6917       75.19062      -213.6535     1.0
   47.45859       67.64336       38.31169     1.0
  -58.16826       82.48155      -215.5202     1.0
   238.1683       82.48155       35.52022     1.0
   132.5414       67.64336      -218.3117     1.0
   52.39822       71.29852       30.87943     1.0
  -53.58125       78.70303      -210.5726     1.0
   233.5813       78.70303       30.57260     1.0
   127.6018       71.29852      -210.8794     1.0
   51.02592       82.00768       29.32275     1.0
  -55.10831       68.01049      -208.2584     1.0
   235.1083       68.01049       28.25842     1.0
   128.9741       82.00768      -209.3228     1.0
   46.77244       73.57449       26.57322     1.0
  -59.14041       76.59227      -203.3768     1.0
   239.1404       76.59227       23.37685     1.0
   133.2276       73.57449      -206.5732     1.0
   42.73479       72.44784       45.23149     1.0
  -63.00323       77.99951      -220.0050     1.0
   243.0033       77.99951       40.00500     1.0
   137.2652       72.44784      -225.2315     1.0
   52.49668       75.67494       40.27034     1.0
  -53.50650       74.32618      -220.0090     1.0
   233.5065       74.32618       40.00896     1.0
   127.5033       75.67494      -220.2703     1.0
   62.50467       77.05285       42.02576     1.0
  -43.32990       73.34764      -226.9695     1.0
   223.3299       73.34764       46.96953     1.0
   117.4953       77.05285      -222.0258     1.0
   55.78648       72.09750       12.69014     1.0
  -50.28859       77.93548      -194.1144     1.0
   230.2886       77.93548       14.11443     1.0
   124.2135       72.09750      -192.6901     1.0
   52.23742       81.43542       37.68497     1.0
  -53.81007       68.56728      -217.2754     1.0
   233.8101       68.56728       37.27537     1.0
   127.7626       81.43542      -217.6850     1.0
   62.59704       76.83758       30.82980     1.0
  -43.25581       73.56989      -215.8155     1.0
   223.2558       73.56989       35.81554     1.0
   117.4030       76.83758      -210.8298     1.0
   56.71426       72.64413       36.26272     1.0
  -49.36768       77.41473      -218.1646     1.0
   229.3677       77.41473       38.16458     1.0
   123.2857       72.64413      -216.2627     1.0
   55.16550       75.59335       31.39423     1.0
  -50.82263       74.42723      -212.5180     1.0
   230.8227       74.42723       32.51804     1.0
   124.8345       75.59335      -211.3942     1.0
   49.72717       63.78822       23.37797     1.0
  -55.94223       86.25381      -201.7387     1.0
   235.9423       86.25381       21.73872     1.0
   130.2728       63.78822      -203.3780     1.0
   52.72773       76.29476       34.93494     1.0
  -53.27557       73.70557      -214.7931     1.0
   233.2756       73.70557       34.79311     1.0
   127.2723       76.29476      -214.9349     1.0
   53.95959       75.64520       32.64561     1.0
  -52.03461       74.35885      -213.1438     1.0
   232.0346       74.35885       33.14384     1.0
   126.0404       75.64520      -212.6456     1.0
   51.54915       74.96024       32.93221     1.0
  -54.45023       75.04895      -212.1814     1.0
   234.4502       75.04895       32.18144     1.0
   128.4509       74.96024      -212.9322     1.0
   49.53311       83.34422       42.74460     1.0
  -56.74931       66.71249      -220.8582     1.0
   236.7493       66.71249       40.85822     1.0
   130.4669       83.34422      -222.7446     1.0
   60.38199       82.15247       28.25816     1.0
  -45.11536       68.10128      -212.2284     1.0
   225.1154       68.10128       32.22838     1.0
   119.6180       82.15247      -208.2582     1.0
   55.20513       76.65638       31.43462     1.0
  -50.76065       73.36517      -212.5851     1.0
   230.7607       73.36517       32.58513     1.0
   124.7949       76.65638      -211.4346     1.0
   53.72312       62.91784       28.50822     1.0
  -52.35532       87.08419      -208.8702     1.0
   232.3553       87.08419       28.87023     1.0
   126.2769       62.91784      -208.5082     1.0
   52.81557       81.94380       35.28061     1.0
  -53.19685       68.05637      -215.1812     1.0
   233.1969       68.05637       35.18119     1.0
   127.1844       81.94380      -215.2806     1.0
   53.29645       67.11948       27.35282     1.0
  -52.72475       82.88089      -207.5022     1.0
   232.7248       82.88089       27.50220     1.0
   126.7036       67.11948      -207.3528     1.0
   52.99805       75.18808       36.82050     1.0
  -53.00194       74.81193      -216.8195     1.0
   233.0020       74.81193       36.81951     1.0
   127.0019       75.18808      -216.8205     1.0
   53.29512       72.91235       29.70422     1.0
  -52.71057       77.08803      -209.8556     1.0
   232.7106       77.08803       29.85561     1.0
   126.7049       72.91235      -209.7042     1.0
   48.04190       73.66775       44.35983     1.0
  -57.89433       76.43810      -221.8120     1.0
   237.8943       76.43810       41.81201     1.0
   131.9581       73.66775      -224.3598     1.0
   50.67640       76.62767       31.75529     1.0
  -55.35896       73.39625      -210.5432     1.0
   235.3590       73.39625       30.54317     1.0
   129.3236       76.62767      -211.7553     1.0
   53.76574       75.58655       34.38768     1.0
  -52.23004       74.41602      -214.7852     1.0
   232.2301       74.41602       34.78515     1.0
   126.2343       75.58655      -214.3877     1.0
   53.22426       75.04492       33.96051     1.0
  -52.77563       74.95531      -214.0766     1.0
   232.7757       74.95531       34.07661     1.0
   126.7757       75.04492      -213.9605     1.0
   58.50668       75.62169       37.77598     1.0
  -47.46466       74.51125      -220.6299     1.0
   227.4647       74.51125       40.62987     1.0
   121.4933       75.62169      -217.7760     1.0
   53.93314       80.15471       30.69704     1.0
  -52.02065       69.84928      -211.1940     1.0
   232.0207       69.84928       31.19401     1.0
   126.0669       80.15471      -210.6970     1.0
   58.20782       87.34300       26.93224     1.0
  -47.14832       62.78991      -209.8574     1.0
   227.1483       62.78991       29.85739     1.0
   121.7922       87.34300      -206.9322     1.0
   53.15060       75.27438       30.80778     1.0
  -52.84898       74.72572      -210.8858     1.0
   232.8490       74.72572       30.88583     1.0
   126.8494       75.27438      -210.8078     1.0
   41.86760       76.32131       41.33278     1.0
  -64.24146       74.22370      -215.5753     1.0
   244.2415       74.22370       35.57533     1.0
   138.1324       76.32131      -221.3328     1.0
   68.76980       77.27291       27.42077     1.0
  -36.97708       73.82533      -215.5547     1.0
   216.9771       73.82533       35.55466     1.0
   111.2302       77.27291      -207.4208     1.0
   49.20168       72.05590       35.58479     1.0
  -56.69406       78.00532      -213.6443     1.0
   236.6941       78.00532       33.64430     1.0
   130.7983       72.05590      -215.5848     1.0
   53.26195       86.94440       27.48888     1.0
  -52.70656       63.05593      -207.6358     1.0
   232.7066       63.05593       27.63581     1.0
   126.7381       86.94440      -207.4889     1.0
   59.44509       76.85574       35.39433     1.0
  -46.44789       73.32841      -218.7531     1.0
   226.4479       73.32841       38.75311     1.0
   120.5549       76.85574      -215.3943     1.0
   58.87343       77.85869       25.70654     1.0
  -46.97191       72.29572      -208.7853     1.0
   226.9719       72.29572       28.78534     1.0
   121.1266       77.85869      -205.7065     1.0
   54.40896       63.11162       32.62923     1.0
  -51.74153       86.89612      -213.3347     1.0
   231.7415       86.89612       33.33469     1.0
   125.5910       63.11162      -212.6292     1.0
   55.12297       76.60957       33.07549     1.0
  -50.84502       73.41039      -214.1829     1.0
   230.8450       73.41039       34.18291     1.0
   124.8770       76.60957      -213.0755     1.0
   47.11426       72.85195       41.96036     1.0
  -58.76480       77.29604      -218.9475     1.0
   238.7648       77.29604       38.94754     1.0
   132.8857       72.85195      -221.9604     1.0
   55.13055       82.86399       26.42812     1.0
  -50.70595       67.15733      -207.5839     1.0
   230.7060       67.15733       27.58387     1.0
   124.8694       82.86399      -206.4281     1.0
   53.64761       61.79843       28.44747     1.0
  -52.42897       88.20319      -208.7714     1.0
   232.4290       88.20319       28.77142     1.0
   126.3524       61.79843      -208.4475     1.0
   53.51547       82.30717       34.00520     1.0
  -52.44783       67.69408      -214.2838     1.0
   232.4479       67.69408       34.28378     1.0
   126.4845       82.30717      -214.0052     1.0
   53.96537       72.65377       30.77924     1.0
  -52.05559       77.35021      -211.2739     1.0
   232.0556       77.35021       31.27393     1.0
   126.0346       72.65377      -210.7792     1.0
   56.14465       77.70697       30.89913     1.0
  -49.77534       72.33727      -212.5486     1.0
   229.7754       72.33727       32.54865     1.0
   123.8553       77.70697      -210.8991     1.0
   53.92867       75.80312       33.22102     1.0
  -52.06433       74.20067      -213.7036     1.0
   232.0644       74.20067       33.70358     1.0
   126.0713       75.80312      -213.2210     1.0
   53.48448       69.78290       33.66686     1.0
  -52.53865       80.21808      -213.9127     1.0
   232.5387       80.21808       33.91269     1.0
   126.5155       69.78290      -213.6669     1.0
   51.15456       74.49454       36.71831     1.0
  -54.83659       75.52025      -215.7654     1.0
   234.8366       75.52025       35.76545     1.0
   128.8454       74.49454      -216.7183     1.0
   44.33638       76.01075       35.56741     1.0
  -61.73215       74.31898      -211.0807     1.0
   241.7322       74.31898       31.08068     1.0
   135.6636       76.01075      -215.5674     1.0
   53.40391       74.90659       35.08127     1.0
  -52.59642       75.09412      -215.2903     1.0
   232.5965       75.09412       35.29026     1.0
   126.5961       74.90659      -215.0813     1.0
   52.76024       74.86827       34.25388     1.0
  -53.23944       75.13198      -214.1299     1.0
   233.2395       75.13198       34.12984     1.0
   127.2398       74.86827      -214.2539     1.0
   55.50160       74.85818       34.11597     1.0
  -50.50201       75.16909      -215.4096     1.0
   230.5020       75.16909       35.40958     1.0
   124.4984       74.85818      -214.1160     1.0
   43.96139       73.64014       39.36220     1.0
  -61.91020       76.71085      -214.7328     1.0
   241.9102       76.71085       34.73275     1.0
   136.0386       73.64014      -219.3622     1.0
   53.03403       76.46810       34.27795     1.0
  -52.96547       73.53191      -214.2957     1.0
   232.9655       73.53191       34.29569     1.0
   126.9660       76.46810      -214.2780     1.0
   48.50039       67.80341       48.36349     1.0
  -57.20370       82.27911      -226.0949     1.0
   237.2037       82.27911       46.09486     1.0
   131.4996       67.80341      -228.3635     1.0
   58.80285       77.66215       24.76375     1.0
  -47.05516       72.48830      -207.8024     1.0
   227.0552       72.48830       27.80240     1.0
   121.1972       77.66215      -204.7637     1.0
   44.46479       78.08783       44.09956     1.0
  -61.77121       72.23846      -219.6304     1.0
   241.7712       72.23846       39.63039     1.0
   135.5352       78.08783      -224.0996     1.0
   35.15488       85.19402       33.97824     1.0
  -72.47867       66.31466      -204.3464     1.0
   252.4787       66.31466       24.34642     1.0
   144.8451       85.19402      -213.9782     1.0
   38.17194       72.02345       26.42226     1.0
  -67.36298       78.90281      -198.9297     1.0
   247.3630       78.90281       18.92970     1.0
   141.8281       72.02345      -206.4223     1.0
   52.56236       76.50571       33.84958     1.0
  -53.44383       73.49514      -213.6214     1.0
   233.4439       73.49514       33.62135     1.0
   127.4376       76.50571      -213.8496     1.0
   54.90709       69.94823       32.58414     1.0
  -51.18126       80.06690      -213.5521     1.0
   231.1813       80.06690       33.55206     1.0
   125.0929       69.94823      -212.5841     1.0
   50.30762       73.88938       38.55150     1.0
  -55.66415       76.14191      -217.1653     1.0
   235.6642       76.14191       37.16532     1.0
   129.6924       73.88938      -218.5515     1.0
   50.21783       72.97387       33.86047     1.0
  -55.72949       77.05927      -212.4336     1.0
   235.7295       77.05927       32.43356     1.0
   129.7822       72.97387      -213.8605     1.0
   56.49321       80.71391       38.37486     1.0
  -49.31541       69.34225      -220.2406     1.0
   229.3154       69.34225       40.24065     1.0
   123.5068       80.71391      -218.3749     1.0
   49.25402       82.60555       44.70592     1.0
  -57.02246       67.46019      -222.6791     1.0
   237.0225       67.46019       42.67906     1.0
   130.7460       82.60555      -224.7059     1.0
   53.05746       75.22734       34.14061     1.0
  -52.94240       74.77268      -214.1704     1.0
   232.9424       74.77268       34.17037     1.0
   126.9425       75.22734      -214.1406     1.0
   42.49841       88.11823       19.61117     1.0
  -64.85939       62.42418      -193.7101     1.0
   244.8594       62.42418       13.71011     1.0
   137.5016       88.11823      -199.6112     1.0
   55.35656       93.89302       20.99281     1.0
  -50.16820       56.13610      -202.4115     1.0
   230.1682       56.13610       22.41154     1.0
   124.6434       93.89302      -200.9928     1.0
   52.30613       74.87025       33.33373     1.0
  -53.69299       75.13186      -212.9748     1.0
   233.6930       75.13186       32.97480     1.0
   127.6939       74.87025      -213.3337     1.0
   49.99562       89.18299       25.91314     1.0
  -56.43979       60.86209      -204.1938     1.0
   236.4398       60.86209       24.19384     1.0
   130.0044       89.18299      -205.9131     1.0
   44.20368       80.93726       44.89507     1.0
  -62.28287       69.41859      -220.2103     1.0
   242.2829       69.41859       40.21025     1.0
   135.7963       80.93726      -224.8951     1.0
   55.69961       85.19296       24.45718     1.0
  -50.02769       64.84206      -205.9481     1.0
   230.0277       64.84206       25.94807     1.0
   124.3004       85.19296      -204.4572     1.0
   57.18336       78.15034       35.74374     1.0
  -48.69310       71.92827      -217.9425     1.0
   228.6931       71.92827       37.94254     1.0
   122.8166       78.15034      -215.7437     1.0
   54.96914       71.37536       32.89333     1.0
  -51.09669       78.64100      -213.8974     1.0
   231.0967       78.64100       33.89743     1.0
   125.0309       71.37536      -212.8933     1.0
   44.82454       67.36207       33.26147     1.0
  -60.60022       82.90881      -209.1527     1.0
   240.6003       82.90881       29.15267     1.0
   135.1755       67.36207      -213.2615     1.0
   51.39343       62.79647       20.46870     1.0
  -54.43050       87.21356      -199.6646     1.0
   234.4305       87.21356       19.66454     1.0
   128.6066       62.79647      -200.4687     1.0
   53.29364       75.47319       34.50679     1.0
  -52.70503       74.52719      -214.6591     1.0
   232.7051       74.52719       34.65913     1.0
   126.7064       75.47319      -214.5068     1.0
   65.64078       76.71736       26.27209     1.0
  -40.19807       73.98700      -212.8086     1.0
   220.1981       73.98700       32.80856     1.0
   114.3592       76.71736      -206.2721     1.0
   67.16286       80.29619       19.83637     1.0
  -38.18668       70.61630      -207.2881     1.0
   218.1867       70.61630       27.28810     1.0
   112.8371       80.29619      -199.8364     1.0
   57.73896       77.26700       32.35832     1.0
  -48.16179       72.83302      -214.8362     1.0
   228.1618       72.83302       34.83624     1.0
   122.2610       77.26700      -212.3583     1.0
   68.02858       71.25733       15.51814     1.0
  -38.54718       79.68726      -203.0906     1.0
   218.5472       79.68726       23.09056     1.0
   111.9714       71.25733      -195.5181     1.0
   56.64549       77.23956       29.02454     1.0
  -49.27835       72.81963      -210.9315     1.0
   229.2784       72.81963       30.93148     1.0
   123.3545       77.23956      -209.0245     1.0
   53.04170       75.28015       33.77884     1.0
  -52.95816       74.71987      -213.8004     1.0
   232.9582       74.71987       33.80045     1.0
   126.9583       75.28015      -213.7788     1.0
   57.85471       71.06583       34.89760     1.0
  -48.32294       79.03322      -217.3679     1.0
   228.3230       79.03322       37.36792     1.0
   122.1453       71.06583      -214.8976     1.0
   52.25076       75.58175       34.34916     1.0
  -53.75330       74.42072      -213.9603     1.0
   233.7533       74.42072       33.96027     1.0
   127.7492       75.58175      -214.3492     1.0
   48.36338       78.51781       41.52922     1.0
  -57.78955       71.57906      -219.0876     1.0
   237.7896       71.57906       39.08763     1.0
   131.6366       78.51781      -221.5292     1.0
   49.50223       75.61015       36.31614     1.0
  -56.51686       74.44352      -214.5016     1.0
   236.5169       74.44352       34.50157     1.0
   130.4978       75.61015      -216.3161     1.0
   55.16507       74.37270       31.94762     1.0
  -50.84776       75.64764      -213.0648     1.0
   230.8478       75.64764       33.06485     1.0
   124.8349       74.37270      -211.9476     1.0
   53.97613       77.44048       31.83591     1.0
  -52.00133       72.56377      -212.3475     1.0
   232.0014       72.56377       32.34746     1.0
   126.0239       77.44048      -211.8359     1.0
   56.62075       84.46919       31.58092     1.0
  -49.04190       65.59333      -213.5680     1.0
   229.0419       65.59333       33.56802     1.0
   123.3792       84.46919      -211.5809     1.0
   52.24992       78.41500       25.68221     1.0
  -53.77443       71.58754      -205.2869     1.0
   233.7745       71.58754       25.28693     1.0
   127.7501       78.41500      -205.6822     1.0
   63.97483       76.53165       30.83942     1.0
  -41.89519       73.99914      -216.5225     1.0
   221.8952       73.99914       36.52246     1.0
   116.0252       76.53165      -210.8394     1.0
   50.85197       78.05099       37.73918     1.0
  -55.21002       71.96972      -216.6099     1.0
   235.2101       71.96972       36.60989     1.0
   129.1480       78.05099      -217.7392     1.0
   56.10833       74.66589       34.13702     1.0
  -49.90195       75.37613      -215.7426     1.0
   229.9020       75.37613       35.74263     1.0
