 GENERATE IDEAL TEXTURE FOR VPSC
 DMEAN=  0.0000000E+00   DSIGAM=   10.00000    
  -46.32828       82.77113      -236.7486     1.0
   226.3283       82.77113       56.74864     1.0
   116.3283       97.22887      -236.7486     1.0
   47.78912       82.03777       30.70463     1.0
  -62.21088       97.96223      -210.7046     1.0
   242.2109       97.96223       30.70463     1.0
   132.2109       82.03777      -210.7046     1.0
   54.28226       77.99292       42.31621     1.0
  -55.71773       102.0071      -222.3162     1.0
   235.7177       102.0071       42.31621     1.0
   125.7177       77.99292      -222.3162     1.0
   59.74119       76.45871       31.32732     1.0
  -50.25879       103.5413      -211.3273     1.0
   230.2588       103.5413       31.32732     1.0
   120.2588       76.45871      -211.3273     1.0
   55.80281       92.50381       46.22542     1.0
  -54.19717       87.49619      -226.2254     1.0
   234.1972       87.49619       46.22542     1.0
   124.1972       92.50381      -226.2254     1.0
   65.88441       92.90230       52.74496     1.0
  -44.11557       87.09770      -232.7450     1.0
   224.1156       87.09770       52.74496     1.0
   114.1156       92.90230      -232.7450     1.0
   50.80061       90.56296       46.23128     1.0
  -59.19936       89.43704      -226.2313     1.0
   239.1994       89.43704       46.23128     1.0
   129.1994       90.56296      -226.2313     1.0
   54.49349       94.10452       42.75520     1.0
  -55.50648       85.89548      -222.7552     1.0
   235.5065       85.89548       42.75520     1.0
   125.5065       94.10452      -222.7552     1.0
   58.96386       87.80370       46.30307     1.0
  -51.03612       92.19630      -226.3031     1.0
   231.0361       92.19630       46.30307     1.0
   121.0361       87.80370      -226.3031     1.0
   53.86662       88.07937       46.73428     1.0
  -56.13336       91.92063      -226.7343     1.0
   236.1334       91.92063       46.73428     1.0
   126.1334       88.07937      -226.7343     1.0
   55.72288       96.06848       32.79720     1.0
  -54.27711       83.93152      -212.7972     1.0
   234.2771       83.93152       32.79720     1.0
   124.2771       96.06848      -212.7972     1.0
   56.19894       89.14989       45.41974     1.0
  -53.80104       90.85011      -225.4197     1.0
   233.8011       90.85011       45.41974     1.0
   123.8011       89.14989      -225.4197     1.0
   52.71925       84.36531       41.23230     1.0
  -57.28073       95.63469      -221.2323     1.0
   237.2807       95.63469       41.23230     1.0
   127.2807       84.36531      -221.2323     1.0
   50.52156       89.91187       46.18231     1.0
  -59.47841       90.08813      -226.1823     1.0
   239.4784       90.08813       46.18231     1.0
   129.4784       89.91187      -226.1823     1.0
   74.59187       89.56202       33.42421     1.0
  -35.40810       90.43798      -213.4242     1.0
   215.4081       90.43798       33.42421     1.0
   105.4081       89.56202      -213.4242     1.0
   54.16088       87.89585       41.46747     1.0
  -55.83910       92.10415      -221.4675     1.0
   235.8391       92.10415       41.46747     1.0
   125.8391       87.89585      -221.4675     1.0
   54.64671       88.81124       41.21948     1.0
  -55.35329       91.18876      -221.2195     1.0
   235.3533       91.18876       41.21948     1.0
   125.3533       88.81124      -221.2195     1.0
   53.70015       94.46998       48.65953     1.0
  -56.29984       85.53002      -228.6595     1.0
   236.2999       85.53002       48.65953     1.0
   126.2999       94.46998      -228.6595     1.0
   52.38592       90.14281       50.75972     1.0
  -57.61406       89.85719      -230.7597     1.0
   237.6141       89.85719       50.75972     1.0
   127.6141       90.14281      -230.7597     1.0
   62.44782       112.8969       50.68973     1.0
  -47.55215       67.10312      -230.6897     1.0
   227.5522       67.10312       50.68973     1.0
   117.5522       112.8969      -230.6897     1.0
   55.24940       100.8246       50.58749     1.0
  -54.75058       79.17543      -230.5875     1.0
   234.7506       79.17543       50.58749     1.0
   124.7506       100.8246      -230.5875     1.0
   52.41441       87.40874       49.20323     1.0
  -57.58556       92.59126      -229.2032     1.0
   237.5856       92.59126       49.20323     1.0
   127.5856       87.40874      -229.2032     1.0
   61.86065       93.70833       51.51590     1.0
  -48.13933       86.29167      -231.5159     1.0
   228.1393       86.29167       51.51590     1.0
   118.1394       93.70833      -231.5159     1.0
   52.16748       86.84999       50.41727     1.0
  -57.83250       93.15001      -230.4173     1.0
   237.8325       93.15001       50.41727     1.0
   127.8325       86.84999      -230.4173     1.0
   53.97625       92.84624       22.39690     1.0
  -56.02373       87.15376      -202.3969     1.0
   236.0237       87.15376       22.39690     1.0
   126.0238       92.84624      -202.3969     1.0
   55.45765       94.93616       41.75130     1.0
  -54.54233       85.06384      -221.7513     1.0
   234.5423       85.06384       41.75130     1.0
   124.5423       94.93616      -221.7513     1.0
   54.87143       90.01467       44.89493     1.0
  -55.12856       89.98533      -224.8949     1.0
   235.1286       89.98533       44.89493     1.0
   125.1286       90.01467      -224.8949     1.0
   74.31653       87.68077       41.29074     1.0
  -35.68345       92.31923      -221.2907     1.0
   215.6835       92.31923       41.29074     1.0
   105.6835       87.68077      -221.2907     1.0
   56.78396       80.55780       60.60085     1.0
  -53.21600       99.44220      -240.6008     1.0
   233.2160       99.44220       60.60085     1.0
   123.2160       80.55780      -240.6008     1.0
   53.54847       91.41100       47.77698     1.0
  -56.45151       88.58900      -227.7770     1.0
   236.4515       88.58900       47.77698     1.0
   126.4515       91.41100      -227.7770     1.0
   53.97805       91.87224       41.04118     1.0
  -56.02194       88.12776      -221.0412     1.0
   236.0219       88.12776       41.04118     1.0
   126.0220       91.87224      -221.0412     1.0
   58.26620       94.07408       56.74239     1.0
  -51.73376       85.92592      -236.7424     1.0
   231.7338       85.92592       56.74239     1.0
   121.7338       94.07408      -236.7424     1.0
   64.02489       88.63757       41.43709     1.0
  -45.97508       91.36243      -221.4371     1.0
   225.9751       91.36243       41.43709     1.0
   115.9751       88.63757      -221.4371     1.0
   54.94600       90.18989       44.47807     1.0
  -55.05399       89.81011      -224.4781     1.0
   235.0540       89.81011       44.47807     1.0
   125.0540       90.18989      -224.4781     1.0
   57.47886       82.27881       43.33549     1.0
  -52.52110       97.72119      -223.3355     1.0
   232.5211       97.72119       43.33549     1.0
   122.5211       82.27881      -223.3355     1.0
   51.62862       89.05807       47.04404     1.0
  -58.37135       90.94193      -227.0440     1.0
   238.3714       90.94193       47.04404     1.0
   128.3714       89.05807      -227.0440     1.0
   50.46965       88.72929       45.91002     1.0
  -59.53032       91.27071      -225.9100     1.0
   239.5303       91.27071       45.91002     1.0
   129.5303       88.72929      -225.9100     1.0
   53.19337       90.25716       46.76106     1.0
  -56.80661       89.74284      -226.7611     1.0
   236.8066       89.74284       46.76106     1.0
   126.8066       90.25716      -226.7611     1.0
   53.59871       87.31227       46.23293     1.0
  -56.40128       92.68773      -226.2329     1.0
   236.4013       92.68773       46.23293     1.0
   126.4013       87.31227      -226.2329     1.0
   52.91275       88.66321       42.29547     1.0
  -57.08723       91.33679      -222.2955     1.0
   237.0872       91.33679       42.29547     1.0
   127.0872       88.66321      -222.2955     1.0
   55.95046       95.61683       44.07249     1.0
  -54.04951       84.38317      -224.0725     1.0
   234.0495       84.38317       44.07249     1.0
   124.0495       95.61683      -224.0725     1.0
   52.80234       92.29675       45.58824     1.0
  -57.19763       87.70325      -225.5882     1.0
   237.1976       87.70325       45.58824     1.0
   127.1977       92.29675      -225.5882     1.0
   54.66945       88.84595       41.78571     1.0
  -55.33052       91.15405      -221.7857     1.0
   235.3305       91.15405       41.78571     1.0
   125.3306       88.84595      -221.7857     1.0
   51.16992       87.66961       44.65997     1.0
  -58.83006       92.33039      -224.6600     1.0
   238.8301       92.33039       44.65997     1.0
   128.8301       87.66961      -224.6600     1.0
   56.09499       90.11679       49.83365     1.0
  -53.90497       89.88321      -229.8336     1.0
   233.9050       89.88321       49.83365     1.0
   123.9050       90.11679      -229.8336     1.0
   58.18561       92.13276       42.90204     1.0
  -51.81436       87.86724      -222.9020     1.0
   231.8144       87.86724       42.90204     1.0
   121.8144       92.13276      -222.9020     1.0
   55.10573       90.00079       45.10109     1.0
  -54.89426       89.99921      -225.1011     1.0
   234.8943       89.99921       45.10109     1.0
   124.8943       90.00079      -225.1011     1.0
   55.64613       97.17264       39.47166     1.0
  -54.35384       82.82736      -219.4717     1.0
   234.3539       82.82736       39.47166     1.0
   124.3539       97.17264      -219.4717     1.0
   51.50901       82.28760       38.89531     1.0
  -58.49098       97.71240      -218.8953     1.0
   238.4910       97.71240       38.89531     1.0
   128.4910       82.28760      -218.8953     1.0
   40.95421       98.68587       58.71310     1.0
  -69.04578       81.31413      -238.7131     1.0
   249.0458       81.31413       58.71310     1.0
   139.0458       98.68587      -238.7131     1.0
   55.34383       83.42893       40.93169     1.0
  -54.65616       96.57108      -220.9317     1.0
   234.6562       96.57108       40.93169     1.0
   124.6562       83.42893      -220.9317     1.0
   53.28431       89.59008       36.49181     1.0
  -56.71568       90.40992      -216.4918     1.0
   236.7157       90.40992       36.49181     1.0
   126.7157       89.59008      -216.4918     1.0
   54.98027       90.00088       44.97592     1.0
  -55.01971       89.99912      -224.9759     1.0
   235.0197       89.99912       44.97592     1.0
   125.0197       90.00088      -224.9759     1.0
   57.89124       89.71139       37.60571     1.0
  -52.10875       90.28861      -217.6057     1.0
   232.1088       90.28861       37.60571     1.0
   122.1088       89.71139      -217.6057     1.0
   60.70944       93.59421       44.49220     1.0
  -49.29053       86.40579      -224.4922     1.0
   229.2905       86.40579       44.49220     1.0
   119.2906       93.59421      -224.4922     1.0
   53.96122       89.25790       47.50562     1.0
  -56.03876       90.74210      -227.5056     1.0
   236.0388       90.74210       47.50562     1.0
   126.0388       89.25790      -227.5056     1.0
   54.44743       90.37411       44.94594     1.0
  -55.55255       89.62589      -224.9459     1.0
   235.5526       89.62589       44.94594     1.0
   125.5526       90.37411      -224.9459     1.0
   51.41612       96.44608       49.88553     1.0
  -58.58385       83.55392      -229.8855     1.0
   238.5839       83.55392       49.88553     1.0
   128.5839       96.44608      -229.8855     1.0
   54.75871       89.31936       46.67746     1.0
  -55.24127       90.68064      -226.6775     1.0
   235.2413       90.68064       46.67746     1.0
   125.2413       89.31936      -226.6775     1.0
   53.59362       85.37672       49.50046     1.0
  -56.40636       94.62328      -229.5005     1.0
   236.4064       94.62328       49.50046     1.0
   126.4064       85.37672      -229.5005     1.0
   63.10004       81.48753       49.09387     1.0
  -46.89995       98.51247      -229.0939     1.0
   226.8999       98.51247       49.09387     1.0
   116.9000       81.48753      -229.0939     1.0
   54.82303       89.62134       47.39745     1.0
  -55.17696       90.37866      -227.3974     1.0
   235.1770       90.37866       47.39745     1.0
   125.1770       89.62134      -227.3974     1.0
   55.84361       93.33549       47.79596     1.0
  -54.15637       86.66451      -227.7960     1.0
   234.1564       86.66451       47.79596     1.0
   124.1564       93.33549      -227.7960     1.0
   54.99774       91.76480       45.82591     1.0
  -55.00226       88.23520      -225.8259     1.0
   235.0023       88.23520       45.82591     1.0
   125.0023       91.76480      -225.8259     1.0
   62.84125       86.69653       41.21034     1.0
  -47.15874       93.30347      -221.2103     1.0
   227.1587       93.30347       41.21034     1.0
   117.1588       86.69653      -221.2103     1.0
   50.92784       91.53941       44.34428     1.0
  -59.07214       88.46059      -224.3443     1.0
   239.0722       88.46059       44.34428     1.0
   129.0722       91.53941      -224.3443     1.0
   57.39830       90.51485       47.79343     1.0
  -52.60168       89.48515      -227.7934     1.0
   232.6017       89.48515       47.79343     1.0
   122.6017       90.51485      -227.7934     1.0
   55.26595       93.12078       46.13676     1.0
  -54.73402       86.87922      -226.1368     1.0
   234.7340       86.87922       46.13676     1.0
   124.7340       93.12078      -226.1368     1.0
   55.57704       100.5949       60.77873     1.0
  -54.42294       79.40508      -240.7787     1.0
   234.4230       79.40508       60.77873     1.0
   124.4230       100.5949      -240.7787     1.0
   46.79494       80.47124       38.84277     1.0
  -63.20505       99.52875      -218.8428     1.0
   243.2050       99.52875       38.84277     1.0
   133.2051       80.47124      -218.8428     1.0
   50.02996       105.7386       36.40811     1.0
  -59.97003       74.26140      -216.4081     1.0
   239.9700       74.26140       36.40811     1.0
   129.9700       105.7386      -216.4081     1.0
   57.06868       90.63673       42.77243     1.0
  -52.93130       89.36327      -222.7724     1.0
   232.9313       89.36327       42.77243     1.0
   122.9313       90.63673      -222.7724     1.0
   48.44689       88.76109       48.80873     1.0
  -61.55310       91.23891      -228.8087     1.0
   241.5531       91.23891       48.80873     1.0
   131.5531       88.76109      -228.8087     1.0
   54.53949       88.86796       43.71259     1.0
  -55.46048       91.13205      -223.7126     1.0
   235.4605       91.13205       43.71259     1.0
   125.4605       88.86796      -223.7126     1.0
   55.28932       89.89893       44.80753     1.0
  -54.71066       90.10107      -224.8075     1.0
   234.7107       90.10107       44.80753     1.0
   124.7107       89.89893      -224.8075     1.0
   53.26288       91.49258       43.76144     1.0
  -56.73711       88.50742      -223.7614     1.0
   236.7371       88.50742       43.76144     1.0
   126.7371       91.49258      -223.7614     1.0
   53.82289       84.10615       45.95927     1.0
  -56.17709       95.89385      -225.9593     1.0
   236.1771       95.89385       45.95927     1.0
   126.1771       84.10615      -225.9593     1.0
   56.94650       92.74059       48.53339     1.0
  -53.05347       87.25940      -228.5334     1.0
   233.0535       87.25940       48.53339     1.0
   123.0535       92.74059      -228.5334     1.0
   44.18777       97.66117       40.78249     1.0
  -65.81221       82.33883      -220.7825     1.0
   245.8122       82.33883       40.78249     1.0
   135.8122       97.66117      -220.7825     1.0
   53.79976       93.87257       45.59764     1.0
  -56.20021       86.12743      -225.5976     1.0
   236.2002       86.12743       45.59764     1.0
   126.2002       93.87257      -225.5976     1.0
   55.12093       90.20825       43.87744     1.0
  -54.87904       89.79175      -223.8774     1.0
   234.8791       89.79175       43.87744     1.0
   124.8791       90.20825      -223.8774     1.0
   53.03579       89.93671       46.99229     1.0
  -56.96419       90.06329      -226.9923     1.0
   236.9642       90.06329       46.99229     1.0
   126.9642       89.93671      -226.9923     1.0
   46.96133       81.08002       53.40617     1.0
  -63.03865       98.91998      -233.4062     1.0
   243.0387       98.91998       53.40617     1.0
   133.0387       81.08002      -233.4062     1.0
   52.16083       104.9456       44.58606     1.0
  -57.83916       75.05444      -224.5861     1.0
   237.8392       75.05444       44.58606     1.0
   127.8392       104.9456      -224.5861     1.0
   55.36229       87.37850       47.53755     1.0
  -54.63770       92.62150      -227.5376     1.0
   234.6377       92.62150       47.53755     1.0
   124.6377       87.37850      -227.5376     1.0
   52.01068       86.48881       41.28596     1.0
  -57.98929       93.51119      -221.2860     1.0
   237.9893       93.51119       41.28596     1.0
   127.9893       86.48881      -221.2860     1.0
   51.65629       88.45058       44.70526     1.0
  -58.34370       91.54942      -224.7053     1.0
   238.3437       91.54942       44.70526     1.0
   128.3437       88.45058      -224.7053     1.0
   55.57392       90.75043       43.86545     1.0
  -54.42606       89.24957      -223.8654     1.0
   234.4261       89.24957       43.86545     1.0
   124.4261       90.75043      -223.8654     1.0
   62.56939       81.28211       35.07922     1.0
  -47.43059       98.71789      -215.0792     1.0
   227.4306       98.71789       35.07922     1.0
   117.4306       81.28211      -215.0792     1.0
   57.40538       90.31629       44.75092     1.0
  -52.59460       89.68371      -224.7509     1.0
   232.5946       89.68371       44.75092     1.0
   122.5946       90.31629      -224.7509     1.0
   56.56536       90.22386       44.15440     1.0
  -53.43462       89.77614      -224.1544     1.0
   233.4346       89.77614       44.15440     1.0
   123.4346       90.22386      -224.1544     1.0
   54.99051       94.45493       44.72862     1.0
  -55.00946       85.54507      -224.7286     1.0
   235.0095       85.54507       44.72862     1.0
   125.0095       94.45493      -224.7286     1.0
   46.64496       86.43395       46.14987     1.0
  -63.35503       93.56605      -226.1499     1.0
   243.3550       93.56605       46.14987     1.0
   133.3550       86.43395      -226.1499     1.0
   54.68560       93.84090       41.02519     1.0
  -55.31438       86.15910      -221.0252     1.0
   235.3144       86.15910       41.02519     1.0
   125.3144       93.84090      -221.0252     1.0
   60.88099       93.51734       45.42316     1.0
  -49.11897       86.48266      -225.4232     1.0
   229.1190       86.48266       45.42316     1.0
   119.1190       93.51734      -225.4232     1.0
   66.15784       84.14863       55.78156     1.0
  -43.84215       95.85137      -235.7816     1.0
   223.8421       95.85137       55.78156     1.0
   113.8422       84.14863      -235.7816     1.0
   56.41076       99.19292       48.90248     1.0
  -53.58922       80.80708      -228.9025     1.0
   233.5892       80.80708       48.90248     1.0
   123.5892       99.19292      -228.9025     1.0
   61.81800       81.92630       43.71945     1.0
  -48.18198       98.07370      -223.7195     1.0
   228.1820       98.07370       43.71945     1.0
   118.1820       81.92630      -223.7195     1.0
   47.21074       99.58096       32.88846     1.0
  -62.78923       80.41904      -212.8885     1.0
   242.7892       80.41904       32.88846     1.0
   132.7893       99.58096      -212.8885     1.0
   47.71540       89.89114       42.65970     1.0
  -62.28458       90.10886      -222.6597     1.0
   242.2846       90.10886       42.65970     1.0
   132.2846       89.89114      -222.6597     1.0
   45.81448       98.31246       33.01490     1.0
  -64.18550       81.68754      -213.0149     1.0
   244.1855       81.68754       33.01490     1.0
   134.1855       98.31246      -213.0149     1.0
   57.81584       84.35288       46.47139     1.0
  -52.18414       95.64712      -226.4714     1.0
   232.1841       95.64712       46.47139     1.0
   122.1842       84.35288      -226.4714     1.0
   55.52137       86.90767       41.35681     1.0
  -54.47862       93.09233      -221.3568     1.0
   234.4786       93.09233       41.35681     1.0
   124.4786       86.90767      -221.3568     1.0
   54.60545       87.21518       44.50313     1.0
  -55.39453       92.78482      -224.5031     1.0
   235.3945       92.78482       44.50313     1.0
   125.3945       87.21518      -224.5031     1.0
   50.30728       87.49313       42.70860     1.0
  -59.69270       92.50687      -222.7086     1.0
   239.6927       92.50687       42.70860     1.0
   129.6927       87.49313      -222.7086     1.0
   50.43985       89.68238       42.86160     1.0
  -59.56013       90.31762      -222.8616     1.0
   239.5601       90.31762       42.86160     1.0
   129.5602       89.68238      -222.8616     1.0
   66.77563       90.44575       39.05763     1.0
  -43.22433       89.55425      -219.0576     1.0
   223.2243       89.55425       39.05763     1.0
   113.2244       90.44575      -219.0576     1.0
   54.07621       90.38151       40.03903     1.0
  -55.92377       89.61849      -220.0390     1.0
   235.9238       89.61849       40.03903     1.0
   125.9238       90.38151      -220.0390     1.0
   52.57631       92.23592       41.38161     1.0
  -57.42366       87.76408      -221.3816     1.0
   237.4237       87.76408       41.38161     1.0
   127.4237       92.23592      -221.3816     1.0
   53.31300       90.16528       50.37482     1.0
  -56.68698       89.83472      -230.3748     1.0
   236.6870       89.83472       50.37482     1.0
   126.6870       90.16528      -230.3748     1.0
   55.05969       85.78049       39.35893     1.0
  -54.94029       94.21951      -219.3589     1.0
   234.9403       94.21951       39.35893     1.0
   124.9403       85.78049      -219.3589     1.0
   48.24049       86.24300       52.11870     1.0
  -61.75949       93.75700      -232.1187     1.0
   241.7595       93.75700       52.11870     1.0
   131.7595       86.24300      -232.1187     1.0
   48.95083       87.93831       43.94057     1.0
  -61.04915       92.06169      -223.9406     1.0
   241.0492       92.06169       43.94057     1.0
   131.0492       87.93831      -223.9406     1.0
   52.52170       90.48200       49.62712     1.0
  -57.47827       89.51800      -229.6271     1.0
   237.4783       89.51800       49.62712     1.0
   127.4783       90.48200      -229.6271     1.0
   59.75327       90.85117       40.97328     1.0
  -50.24672       89.14883      -220.9733     1.0
   230.2467       89.14883       40.97328     1.0
   120.2467       90.85117      -220.9733     1.0
   49.71491       99.17140       51.68065     1.0
  -60.28506       80.82860      -231.6806     1.0
   240.2851       80.82860       51.68065     1.0
   130.2851       99.17140      -231.6806     1.0
   50.73711       89.09984       53.06274     1.0
  -59.26286       90.90016      -233.0627     1.0
   239.2629       90.90016       53.06274     1.0
   129.2629       89.09984      -233.0627     1.0
   50.38512       85.99758       49.21030     1.0
  -59.61485       94.00242      -229.2103     1.0
   239.6149       94.00242       49.21030     1.0
   129.6149       85.99758      -229.2103     1.0
   57.49660       98.34647       47.15968     1.0
  -52.50339       81.65353      -227.1597     1.0
   232.5034       81.65353       47.15968     1.0
   122.5034       98.34647      -227.1597     1.0
   58.39659       79.46189       50.99892     1.0
  -51.60338       100.5381      -230.9989     1.0
   231.6034       100.5381       50.99892     1.0
   121.6034       79.46189      -230.9989     1.0
   60.39869       82.30653       40.52632     1.0
  -49.60129       97.69347      -220.5263     1.0
   229.6013       97.69347       40.52632     1.0
   119.6013       82.30653      -220.5263     1.0
   53.70504       90.66213       43.90596     1.0
  -56.29494       89.33787      -223.9060     1.0
   236.2950       89.33787       43.90596     1.0
   126.2950       90.66213      -223.9060     1.0
   54.46852       90.04324       45.32066     1.0
  -55.53145       89.95676      -225.3207     1.0
   235.5315       89.95676       45.32066     1.0
   125.5315       90.04324      -225.3207     1.0
   51.80691       89.57214       42.25569     1.0
  -58.19307       90.42786      -222.2557     1.0
   238.1931       90.42786       42.25569     1.0
   128.1931       89.57214      -222.2557     1.0
   56.93754       76.51122       61.26163     1.0
  -53.06244       103.4888      -241.2616     1.0
   233.0625       103.4888       61.26163     1.0
   123.0625       76.51122      -241.2616     1.0
   58.58366       94.88411       45.07156     1.0
  -51.41631       85.11589      -225.0716     1.0
   231.4163       85.11589       45.07156     1.0
   121.4163       94.88411      -225.0716     1.0
   56.37062       85.60619       40.85173     1.0
  -53.62936       94.39381      -220.8517     1.0
   233.6294       94.39381       40.85173     1.0
   123.6294       85.60619      -220.8517     1.0
   60.06153       96.24849       44.62926     1.0
  -49.93843       83.75151      -224.6293     1.0
   229.9385       83.75151       44.62926     1.0
   119.9385       96.24849      -224.6293     1.0
   54.50069       88.12467       40.49661     1.0
  -55.49930       91.87533      -220.4966     1.0
   235.4993       91.87533       40.49661     1.0
   125.4993       88.12467      -220.4966     1.0
   46.69271       88.25533       35.48590     1.0
  -63.30727       91.74467      -215.4859     1.0
   243.3073       91.74467       35.48590     1.0
   133.3073       88.25533      -215.4859     1.0
   64.84702       86.57405       53.62631     1.0
  -45.15297       93.42595      -233.6263     1.0
   225.1530       93.42595       53.62631     1.0
   115.1530       86.57405      -233.6263     1.0
   53.92564       89.63660       43.87848     1.0
  -56.07434       90.36340      -223.8785     1.0
   236.0744       90.36340       43.87848     1.0
   126.0744       89.63660      -223.8785     1.0
   56.35859       76.88229       41.85040     1.0
  -53.64140       103.1177      -221.8504     1.0
   233.6414       103.1177       41.85040     1.0
   123.6414       76.88229      -221.8504     1.0
   55.02562       90.04230       45.03529     1.0
  -54.97435       89.95770      -225.0353     1.0
   234.9744       89.95770       45.03529     1.0
   124.9744       90.04230      -225.0353     1.0
   56.15359       87.52285       50.48552     1.0
  -53.84639       92.47715      -230.4855     1.0
   233.8464       92.47715       50.48552     1.0
   123.8464       87.52285      -230.4855     1.0
   64.41795       95.26118       49.50739     1.0
  -45.58203       84.73882      -229.5074     1.0
   225.5820       84.73882       49.50739     1.0
   115.5821       95.26118      -229.5074     1.0
   54.98408       89.75861       44.82472     1.0
  -55.01591       90.24139      -224.8247     1.0
   235.0159       90.24139       44.82472     1.0
   125.0159       89.75861      -224.8247     1.0
   55.82091       94.24942       47.83508     1.0
  -54.17908       85.75058      -227.8351     1.0
   234.1791       85.75058       47.83508     1.0
   124.1791       94.24942      -227.8351     1.0
   53.69717       89.59486       45.77602     1.0
  -56.30281       90.40514      -225.7760     1.0
   236.3028       90.40514       45.77602     1.0
   126.3028       89.59486      -225.7760     1.0
   58.32723       90.77586       39.79782     1.0
  -51.67276       89.22414      -219.7978     1.0
   231.6728       89.22414       39.79782     1.0
   121.6728       90.77586      -219.7978     1.0
   54.69104       94.12599       47.85419     1.0
  -55.30893       85.87401      -227.8542     1.0
   235.3090       85.87401       47.85419     1.0
   125.3090       94.12599      -227.8542     1.0
   74.09769       95.14947       48.75101     1.0
  -35.90229       84.85053      -228.7510     1.0
   215.9023       84.85053       48.75101     1.0
   105.9023       95.14947      -228.7510     1.0
   50.37453       90.64399       45.28172     1.0
  -59.62544       89.35601      -225.2817     1.0
   239.6255       89.35601       45.28172     1.0
   129.6255       90.64399      -225.2817     1.0
   55.48401       108.1254       42.37187     1.0
  -54.51598       71.87463      -222.3719     1.0
   234.5160       71.87463       42.37187     1.0
   124.5160       108.1254      -222.3719     1.0
   54.93283       88.39341       43.82185     1.0
  -55.06715       91.60659      -223.8219     1.0
   235.0672       91.60659       43.82185     1.0
   125.0672       88.39341      -223.8219     1.0
   62.68519       93.34853       46.07683     1.0
  -47.31479       86.65147      -226.0768     1.0
   227.3148       86.65147       46.07683     1.0
   117.3148       93.34853      -226.0768     1.0
   61.64152       88.09434       47.69612     1.0
  -48.35846       91.90566      -227.6961     1.0
   228.3585       91.90566       47.69612     1.0
   118.3585       88.09434      -227.6961     1.0
   54.95226       88.98457       44.89467     1.0
  -55.04771       91.01543      -224.8947     1.0
   235.0477       91.01543       44.89467     1.0
   125.0477       88.98457      -224.8947     1.0
   74.32545       91.62751       54.90005     1.0
  -35.67452       88.37249      -234.9001     1.0
   215.6745       88.37249       54.90005     1.0
   105.6745       91.62751      -234.9001     1.0
   46.49469       83.35563       46.38858     1.0
  -63.50529       96.64437      -226.3886     1.0
   243.5053       96.64437       46.38858     1.0
   133.5053       83.35563      -226.3886     1.0
   54.99977       91.15436       44.00412     1.0
  -55.00021       88.84563      -224.0041     1.0
   235.0002       88.84563       44.00412     1.0
   125.0002       91.15436      -224.0041     1.0
   57.87395       86.25799       40.33978     1.0
  -52.12604       93.74202      -220.3398     1.0
   232.1260       93.74202       40.33978     1.0
   122.1261       86.25799      -220.3398     1.0
   46.98119       92.58003       41.52605     1.0
  -63.01878       87.41997      -221.5260     1.0
   243.0188       87.41997       41.52605     1.0
