 GENERATE IDEAL TEXTURE FOR VPSC
 DMEAN=  0.0000000E+00   DSIGAM=   10.00000    
   266.3110       88.24363       39.11252     1.0
   86.31105       91.75637      -219.1125     1.0
   88.40968       89.31035       45.47345     1.0
   268.4097       90.68965      -225.4734     1.0
  -88.40967       90.68965       45.47345     1.0
   91.59032       89.31035      -225.4734     1.0
   82.04389       83.28973       53.99794     1.0
   262.0439       96.71027      -233.9979     1.0
  -82.04388       96.71027       53.99794     1.0
   97.95611       83.28973      -233.9979     1.0
   84.89576       100.9833       27.75079     1.0
   264.8958       79.01672      -207.7508     1.0
  -84.89575       79.01672       27.75079     1.0
   95.10424       100.9833      -207.7508     1.0
   84.05352       71.86824       58.13400     1.0
   264.0535       108.1318      -238.1340     1.0
  -84.05351       108.1318       58.13400     1.0
   95.94648       71.86824      -238.1340     1.0
   99.17004       81.40190       47.96123     1.0
  -80.82996       98.59810      -227.9612     1.0
   260.8300       98.59810       47.96123     1.0
   80.82996       81.40190      -227.9612     1.0
   84.18955       88.59208       49.90698     1.0
   264.1896       91.40793      -229.9070     1.0
  -84.18954       91.40793       49.90698     1.0
   95.81045       88.59208      -229.9070     1.0
   76.19059       90.02600       40.66646     1.0
   256.1906       89.97398      -220.6665     1.0
  -76.19058       89.97398       40.66646     1.0
   103.8094       90.02600      -220.6665     1.0
   76.53214       87.62427       38.06134     1.0
   256.5322       92.37573      -218.0613     1.0
  -76.53214       92.37573       38.06134     1.0
   103.4679       87.62427      -218.0613     1.0
   97.48634       92.42769       41.03670     1.0
  -82.51366       87.57231      -221.0367     1.0
   262.5137       87.57231       41.03670     1.0
   82.51366       92.42769      -221.0367     1.0
   84.47855       88.62500       48.95351     1.0
   264.4785       91.37501      -228.9535     1.0
  -84.47853       91.37501       48.95351     1.0
   95.52145       88.62500      -228.9535     1.0
   81.86061       93.05162       52.74333     1.0
   261.8606       86.94838      -232.7433     1.0
  -81.86060       86.94838       52.74333     1.0
   98.13939       93.05162      -232.7433     1.0
   94.18118       89.55046       45.38603     1.0
  -85.81880       90.44954      -225.3860     1.0
   265.8188       90.44954       45.38603     1.0
   85.81882       89.55046      -225.3860     1.0
   89.10500       84.91292       44.52126     1.0
   269.1050       95.08708      -224.5213     1.0
  -89.10501       95.08708       44.52126     1.0
   90.89500       84.91292      -224.5213     1.0
   74.91103       83.75892       45.01930     1.0
   254.9110       96.24108      -225.0193     1.0
  -74.91101       96.24108       45.01930     1.0
   105.0890       83.75892      -225.0193     1.0
   92.69112       88.76154       46.02684     1.0
  -87.30888       91.23846      -226.0268     1.0
   267.3089       91.23846       46.02684     1.0
   87.30888       88.76154      -226.0268     1.0
   93.50344       87.74232       47.77405     1.0
  -86.49655       92.25768      -227.7740     1.0
   266.4966       92.25768       47.77405     1.0
   86.49656       87.74232      -227.7740     1.0
   89.33948       87.16914       42.44038     1.0
   269.3395       92.83086      -222.4404     1.0
  -89.33946       92.83086       42.44038     1.0
   90.66052       87.16914      -222.4404     1.0
   93.70300       80.52859       41.71127     1.0
  -86.29698       99.47141      -221.7113     1.0
   266.2970       99.47141       41.71127     1.0
   86.29700       80.52859      -221.7113     1.0
   89.10970       81.14336       55.40942     1.0
   269.1097       98.85664      -235.4094     1.0
  -89.10971       98.85664       55.40942     1.0
   90.89030       81.14336      -235.4094     1.0
   87.24828       93.88144       49.01642     1.0
   267.2483       86.11856      -229.0164     1.0
  -87.24826       86.11856       49.01642     1.0
   92.75172       93.88144      -229.0164     1.0
   89.65549       88.42040       44.31049     1.0
   269.6555       91.57960      -224.3105     1.0
  -89.65549       91.57960       44.31049     1.0
   90.34451       88.42040      -224.3105     1.0
   102.8274       90.83863       55.88359     1.0
  -77.17261       89.16137      -235.8836     1.0
   257.1726       89.16137       55.88359     1.0
   77.17262       90.83863      -235.8836     1.0
   89.69920       86.53661       49.09810     1.0
   269.6992       93.46339      -229.0981     1.0
  -89.69917       93.46339       49.09810     1.0
   90.30080       86.53661      -229.0981     1.0
   90.05937       89.72902       45.05273     1.0
  -89.94063       90.27098      -225.0527     1.0
   269.9406       90.27098       45.05273     1.0
   89.94063       89.72902      -225.0527     1.0
   90.80213       89.61113       45.47026     1.0
  -89.19786       90.38887      -225.4703     1.0
   269.1979       90.38887       45.47026     1.0
   89.19787       89.61113      -225.4703     1.0
   87.68202       89.78786       45.31262     1.0
   267.6820       90.21214      -225.3126     1.0
  -87.68202       90.21214       45.31262     1.0
   92.31798       89.78786      -225.3126     1.0
   83.14728       93.81062       50.53020     1.0
   263.1473       86.18938      -230.5302     1.0
  -83.14726       86.18938       50.53020     1.0
   96.85272       93.81062      -230.5302     1.0
   72.00993       84.12933       48.36020     1.0
   252.0099       95.87067      -228.3602     1.0
  -72.00993       95.87067       48.36020     1.0
   107.9901       84.12933      -228.3602     1.0
   95.75412       97.99451       40.99068     1.0
  -84.24588       82.00549      -220.9907     1.0
   264.2459       82.00549       40.99068     1.0
   84.24588       97.99451      -220.9907     1.0
   85.05204       94.77973       41.72168     1.0
   265.0520       85.22027      -221.7217     1.0
  -85.05203       85.22027       41.72168     1.0
   94.94796       94.77973      -221.7217     1.0
   89.86496       90.04922       44.85565     1.0
   269.8650       89.95078      -224.8557     1.0
  -89.86496       89.95078       44.85565     1.0
   90.13504       90.04922      -224.8557     1.0
   90.96217       89.27961       44.56966     1.0
  -89.03783       90.72039      -224.5697     1.0
   269.0378       90.72039       44.56966     1.0
   89.03783       89.27961      -224.5697     1.0
   89.08247       89.57600       45.84755     1.0
   269.0825       90.42400      -225.8475     1.0
  -89.08244       90.42400       45.84755     1.0
   90.91753       89.57600      -225.8475     1.0
   89.11179       89.38054       39.48610     1.0
   269.1118       90.61947      -219.4861     1.0
  -89.11177       90.61947       39.48610     1.0
   90.88821       89.38054      -219.4861     1.0
   80.21261       95.60950       52.84767     1.0
   260.2126       84.39050      -232.8477     1.0
  -80.21260       84.39050       52.84767     1.0
   99.78739       95.60950      -232.8477     1.0
   89.95892       80.61629       32.11471     1.0
   269.9589       99.38371      -212.1147     1.0
  -89.95891       99.38371       32.11471     1.0
   90.04108       80.61629      -212.1147     1.0
   86.61285       77.99684       37.30396     1.0
   266.6129       102.0032      -217.3040     1.0
  -86.61285       102.0032       37.30396     1.0
   93.38715       77.99684      -217.3040     1.0
   92.83235       92.69095       41.07890     1.0
  -87.16763       87.30905      -221.0789     1.0
   267.1676       87.30905       41.07890     1.0
   87.16765       92.69095      -221.0789     1.0
   85.05070       92.16756       47.08568     1.0
   265.0507       87.83244      -227.0857     1.0
  -85.05069       87.83244       47.08568     1.0
   94.94930       92.16756      -227.0857     1.0
   88.87955       96.85983       39.72876     1.0
   268.8795       83.14017      -219.7288     1.0
  -88.87955       83.14017       39.72876     1.0
   91.12045       96.85983      -219.7288     1.0
   88.99452       98.82212       36.67990     1.0
   268.9945       81.17787      -216.6799     1.0
  -88.99452       81.17787       36.67990     1.0
   91.00548       98.82212      -216.6799     1.0
   83.51254       85.81275       37.76050     1.0
   263.5125       94.18725      -217.7605     1.0
  -83.51253       94.18725       37.76050     1.0
   96.48746       85.81275      -217.7605     1.0
   97.69579       90.54214       43.12289     1.0
  -82.30420       89.45786      -223.1229     1.0
   262.3042       89.45786       43.12289     1.0
   82.30421       90.54214      -223.1229     1.0
   90.04153       92.06622       45.69237     1.0
  -89.95847       87.93378      -225.6924     1.0
   269.9585       87.93378       45.69237     1.0
   89.95847       92.06622      -225.6924     1.0
   98.87340       103.2490       61.72630     1.0
  -81.12659       76.75103      -241.7263     1.0
   261.1266       76.75103       61.72630     1.0
   81.12660       103.2490      -241.7263     1.0
   90.07714       90.10921       45.07233     1.0
  -89.92285       89.89079      -225.0723     1.0
   269.9229       89.89079       45.07233     1.0
   89.92286       90.10921      -225.0723     1.0
   90.01147       90.00558       45.00514     1.0
  -89.98853       89.99442      -225.0051     1.0
   269.9885       89.99442       45.00514     1.0
   89.98853       90.00558      -225.0051     1.0
   96.12075       90.46491       42.21370     1.0
  -83.87924       89.53509      -222.2137     1.0
   263.8793       89.53509       42.21370     1.0
   83.87925       90.46491      -222.2137     1.0
   67.58879       96.41933       37.99210     1.0
   247.5888       83.58066      -217.9921     1.0
  -67.58878       83.58066       37.99210     1.0
   112.4112       96.41933      -217.9921     1.0
   83.06395       91.99886       52.69765     1.0
   263.0640       88.00114      -232.6976     1.0
  -83.06393       88.00114       52.69765     1.0
   96.93605       91.99886      -232.6976     1.0
   85.83466       90.62106       41.17352     1.0
   265.8347       89.37894      -221.1735     1.0
  -85.83466       89.37894       41.17352     1.0
   94.16534       90.62106      -221.1735     1.0
   89.39689       78.71939       52.67201     1.0
   269.3969       101.2806      -232.6720     1.0
  -89.39688       101.2806       52.67201     1.0
   90.60311       78.71939      -232.6720     1.0
   93.96518       93.76453       48.71846     1.0
  -86.03482       86.23547      -228.7185     1.0
   266.0348       86.23547       48.71846     1.0
   86.03482       93.76453      -228.7185     1.0
   103.7878       87.73528       54.60524     1.0
  -76.21222       92.26472      -234.6052     1.0
   256.2122       92.26472       54.60524     1.0
   76.21222       87.73528      -234.6052     1.0
   83.44328       88.37608       48.94247     1.0
   263.4433       91.62391      -228.9425     1.0
  -83.44327       91.62391       48.94247     1.0
   96.55672       88.37608      -228.9425     1.0
   101.7102       87.16402       39.07452     1.0
  -78.28984       92.83598      -219.0745     1.0
   258.2899       92.83598       39.07452     1.0
   78.28983       87.16402      -219.0745     1.0
   86.33496       87.42879       39.82211     1.0
   266.3350       92.57121      -219.8221     1.0
  -86.33495       92.57121       39.82211     1.0
   93.66504       87.42879      -219.8221     1.0
   89.88252       94.00501       43.91702     1.0
   269.8825       85.99499      -223.9170     1.0
  -89.88249       85.99499       43.91702     1.0
   90.11748       94.00501      -223.9170     1.0
   89.91023       89.55724       45.12927     1.0
   269.9102       90.44276      -225.1293     1.0
  -89.91022       90.44276       45.12927     1.0
   90.08977       89.55724      -225.1293     1.0
   88.21638       89.86774       46.89320     1.0
   268.2164       90.13226      -226.8932     1.0
  -88.21638       90.13226       46.89320     1.0
   91.78362       89.86774      -226.8932     1.0
   87.85089       94.52723       44.52182     1.0
   267.8509       85.47277      -224.5218     1.0
  -87.85089       85.47277       44.52182     1.0
   92.14911       94.52723      -224.5218     1.0
   89.10978       86.07503       43.09380     1.0
   269.1098       93.92497      -223.0938     1.0
  -89.10977       93.92497       43.09380     1.0
   90.89022       86.07503      -223.0938     1.0
   85.47920       83.28517       32.74178     1.0
   265.4792       96.71483      -212.7418     1.0
  -85.47920       96.71483       32.74178     1.0
   94.52080       83.28517      -212.7418     1.0
   88.65693       89.06506       44.44118     1.0
   268.6569       90.93494      -224.4412     1.0
  -88.65692       90.93494       44.44118     1.0
   91.34307       89.06506      -224.4412     1.0
   79.99586       113.6163       32.22261     1.0
   259.9958       66.38374      -212.2226     1.0
  -79.99585       66.38374       32.22263     1.0
   100.0041       113.6163      -212.2226     1.0
   90.26538       85.76469       45.42328     1.0
  -89.73462       94.23531      -225.4233     1.0
   269.7346       94.23531       45.42328     1.0
   89.73462       85.76469      -225.4233     1.0
   90.36697       92.12083       43.27528     1.0
  -89.63303       87.87917      -223.2753     1.0
   269.6330       87.87917       43.27528     1.0
   89.63303       92.12083      -223.2753     1.0
   84.92241       110.7260       37.59241     1.0
   264.9224       69.27396      -217.5924     1.0
  -84.92239       69.27396       37.59241     1.0
   95.07759       110.7260      -217.5924     1.0
   88.04125       95.43826       46.84602     1.0
   268.0413       84.56174      -226.8460     1.0
  -88.04124       84.56174       46.84602     1.0
   91.95875       95.43826      -226.8460     1.0
   83.43308       95.05315       54.27132     1.0
   263.4331       84.94685      -234.2713     1.0
  -83.43307       84.94685       54.27132     1.0
   96.56692       95.05315      -234.2713     1.0
   93.35088       90.86269       51.76944     1.0
  -86.64909       89.13731      -231.7694     1.0
   266.6491       89.13731       51.76944     1.0
   86.64912       90.86269      -231.7694     1.0
   88.24731       89.68723       43.32512     1.0
   268.2473       90.31277      -223.3251     1.0
  -88.24730       90.31277       43.32512     1.0
   91.75269       89.68723      -223.3251     1.0
   103.4730       89.73443       49.75623     1.0
  -76.52699       90.26557      -229.7562     1.0
   256.5270       90.26557       49.75623     1.0
   76.52700       89.73443      -229.7562     1.0
   92.04790       87.13541       38.04128     1.0
  -87.95209       92.86459      -218.0413     1.0
   267.9521       92.86459       38.04128     1.0
   87.95210       87.13541      -218.0413     1.0
   87.20618       88.45419       48.13010     1.0
   267.2062       91.54581      -228.1301     1.0
  -87.20616       91.54581       48.13010     1.0
   92.79382       88.45419      -228.1301     1.0
   89.18745       94.93673       43.82062     1.0
   269.1874       85.06327      -223.8206     1.0
  -89.18745       85.06327       43.82062     1.0
   90.81255       94.93673      -223.8206     1.0
   93.62579       89.86131       48.89738     1.0
  -86.37419       90.13869      -228.8974     1.0
   266.3742       90.13869       48.89738     1.0
   86.37421       89.86131      -228.8974     1.0
   94.46496       87.52637       49.89047     1.0
  -85.53503       92.47363      -229.8905     1.0
   265.5350       92.47363       49.89047     1.0
   85.53504       87.52637      -229.8905     1.0
   90.43706       89.63724       44.64526     1.0
  -89.56294       90.36276      -224.6453     1.0
   269.5629       90.36276       44.64526     1.0
   89.56294       89.63724      -224.6453     1.0
   97.73884       77.19008       30.91346     1.0
  -82.26115       102.8099      -210.9135     1.0
   262.2612       102.8099       30.91346     1.0
   82.26116       77.19008      -210.9135     1.0
   94.52115       91.83099       45.22427     1.0
  -85.47884       88.16901      -225.2243     1.0
   265.4789       88.16901       45.22427     1.0
   85.47885       91.83099      -225.2243     1.0
   89.07778       104.3115       36.13165     1.0
   269.0778       75.68851      -216.1317     1.0
  -89.07777       75.68851       36.13165     1.0
   90.92222       104.3115      -216.1317     1.0
   88.89620       92.30885       41.75406     1.0
   268.8962       87.69115      -221.7541     1.0
  -88.89619       87.69115       41.75406     1.0
   91.10380       92.30885      -221.7541     1.0
   94.10142       90.51353       44.74799     1.0
  -85.89857       89.48647      -224.7480     1.0
   265.8986       89.48647       44.74799     1.0
   85.89858       90.51353      -224.7480     1.0
   92.44744       89.03257       49.56055     1.0
  -87.55255       90.96743      -229.5605     1.0
   267.5526       90.96743       49.56055     1.0
   87.55256       89.03257      -229.5605     1.0
   90.30858       84.17078       50.08066     1.0
  -89.69141       95.82922      -230.0807     1.0
   269.6914       95.82922       50.08066     1.0
   89.69142       84.17078      -230.0807     1.0
   88.44405       91.62697       43.73418     1.0
   268.4440       88.37303      -223.7342     1.0
  -88.44405       88.37303       43.73418     1.0
   91.55595       91.62697      -223.7342     1.0
   87.20925       95.83331       41.63387     1.0
   267.2093       84.16669      -221.6339     1.0
  -87.20923       84.16669       41.63387     1.0
   92.79075       95.83331      -221.6339     1.0
   87.66648       76.94294       46.89680     1.0
   267.6665       103.0571      -226.8968     1.0
  -87.66647       103.0571       46.89680     1.0
   92.33352       76.94294      -226.8968     1.0
   87.56670       86.89928       56.21985     1.0
   267.5667       93.10072      -236.2198     1.0
  -87.56670       93.10072       56.21985     1.0
   92.43330       86.89928      -236.2198     1.0
   72.12701       70.64067       57.67693     1.0
   252.1270       109.3593      -237.6769     1.0
  -72.12698       109.3593       57.67693     1.0
   107.8730       70.64067      -237.6769     1.0
   93.93427       87.10786       51.64072     1.0
  -86.06572       92.89214      -231.6407     1.0
   266.0657       92.89214       51.64072     1.0
   86.06573       87.10786      -231.6407     1.0
   88.82021       90.40910       46.20515     1.0
   268.8202       89.59090      -226.2052     1.0
  -88.82019       89.59090       46.20515     1.0
   91.17979       90.40910      -226.2052     1.0
   90.27460       90.11914       45.21553     1.0
  -89.72539       89.88086      -225.2155     1.0
   269.7254       89.88086       45.21553     1.0
   89.72540       90.11914      -225.2155     1.0
   85.64188       91.19911       49.24207     1.0
   265.6419       88.80089      -229.2421     1.0
  -85.64188       88.80089       49.24207     1.0
   94.35812       91.19911      -229.2421     1.0
   95.96278       91.90082       39.35112     1.0
  -84.03720       88.09918      -219.3511     1.0
   264.0372       88.09918       39.35112     1.0
   84.03722       91.90082      -219.3511     1.0
   94.99181       92.21284       51.52287     1.0
  -85.00818       87.78716      -231.5229     1.0
   265.0082       87.78716       51.52287     1.0
   85.00819       92.21284      -231.5229     1.0
   100.8550       81.51534       53.84787     1.0
  -79.14502       98.48466      -233.8479     1.0
   259.1450       98.48466       53.84787     1.0
   79.14502       81.51534      -233.8479     1.0
   90.31261       97.12154       45.00261     1.0
  -89.68738       82.87846      -225.0026     1.0
   269.6874       82.87846       45.00261     1.0
   89.68739       97.12154      -225.0026     1.0
   84.94399       90.12956       48.83295     1.0
   264.9440       89.87044      -228.8329     1.0
  -84.94397       89.87044       48.83295     1.0
   95.05601       90.12956      -228.8329     1.0
   89.07829       84.18575       46.82809     1.0
   269.0783       95.81425      -226.8281     1.0
  -89.07828       95.81425       46.82809     1.0
   90.92171       84.18575      -226.8281     1.0
   90.52971       92.50545       43.18869     1.0
  -89.47028       87.49455      -223.1887     1.0
   269.4703       87.49455       43.18869     1.0
   89.47029       92.50545      -223.1887     1.0
   67.16739       88.72372       58.19716     1.0
   247.1674       91.27628      -238.1972     1.0
  -67.16737       91.27628       58.19716     1.0
   112.8326       88.72372      -238.1972     1.0
   81.30655       82.17493       46.86336     1.0
   261.3065       97.82507      -226.8634     1.0
  -81.30653       97.82507       46.86336     1.0
   98.69345       82.17493      -226.8634     1.0
   91.85994       91.49533       46.83531     1.0
  -88.14005       88.50467      -226.8353     1.0
   268.1400       88.50467       46.83531     1.0
   88.14006       91.49533      -226.8353     1.0
   90.13471       90.76478       44.43991     1.0
  -89.86528       89.23522      -224.4399     1.0
   269.8653       89.23522       44.43991     1.0
   89.86529       90.76478      -224.4399     1.0
   90.01915       90.03986       45.06206     1.0
  -89.98085       89.96014      -225.0621     1.0
   269.9808       89.96014       45.06206     1.0
   89.98085       90.03986      -225.0621     1.0
   93.59371       86.90734       38.23244     1.0
  -86.40630       93.09266      -218.2324     1.0
   266.4063       93.09266       38.23244     1.0
   86.40629       86.90734      -218.2324     1.0
   89.99095       89.99538       45.02586     1.0
   269.9910       90.00462      -225.0259     1.0
  -89.99095       90.00462       45.02586     1.0
   90.00905       89.99538      -225.0259     1.0
   89.00149       84.29446       48.91173     1.0
   269.0015       95.70554      -228.9117     1.0
  -89.00148       95.70554       48.91173     1.0
   90.99851       84.29446      -228.9117     1.0
   92.33075       95.77945       56.38147     1.0
  -87.66924       84.22055      -236.3815     1.0
   267.6693       84.22055       56.38147     1.0
   87.66925       95.77945      -236.3815     1.0
   81.37144       93.93092       52.55742     1.0
   261.3715       86.06908      -232.5574     1.0
  -81.37144       86.06908       52.55742     1.0
   98.62856       93.93092      -232.5574     1.0
   88.69719       85.35759       42.93774     1.0
   268.6972       94.64241      -222.9377     1.0
  -88.69719       94.64241       42.93774     1.0
   91.30281       85.35759      -222.9377     1.0
   89.62730       90.45334       41.23506     1.0
   269.6273       89.54665      -221.2351     1.0
  -89.62729       89.54665       41.23506     1.0
   90.37270       90.45334      -221.2351     1.0
   92.47027       91.31398       46.37581     1.0
  -87.52972       88.68602      -226.3758     1.0
   267.5297       88.68602       46.37581     1.0
   87.52973       91.31398      -226.3758     1.0
   91.87997       82.08488       48.57425     1.0
  -88.12004       97.91512      -228.5742     1.0
   268.1201       97.91512       48.57425     1.0
   88.12003       82.08488      -228.5742     1.0
   93.61554       95.50600       40.60472     1.0
  -86.38445       84.49400      -220.6047     1.0
   266.3845       84.49400       40.60472     1.0
   86.38446       95.50600      -220.6047     1.0
   90.16683       90.10388       44.82072     1.0
  -89.83315       89.89612      -224.8207     1.0
   269.8332       89.89612       44.82072     1.0
   89.83317       90.10388      -224.8207     1.0
   100.4605       82.40932       41.03241     1.0
  -79.53952       97.59068      -221.0324     1.0
   259.5396       97.59068       41.03241     1.0
   79.53954       82.40932      -221.0324     1.0
   91.07609       89.11455       46.45421     1.0
  -88.92390       90.88545      -226.4542     1.0
   268.9239       90.88545       46.45421     1.0
   88.92391       89.11455      -226.4542     1.0
   90.27120       90.16830       41.24626     1.0
  -89.72879       89.83170      -221.2463     1.0
   269.7288       89.83170       41.24626     1.0
   89.72880       90.16830      -221.2463     1.0
   99.22910       92.37015       58.30099     1.0
  -80.77090       87.62985      -238.3010     1.0
   260.7709       87.62985       58.30099     1.0
   80.77090       92.37015      -238.3010     1.0
   89.45611       89.71840       46.19330     1.0
   269.4561       90.28160      -226.1933     1.0
  -89.45609       90.28160       46.19330     1.0
   90.54389       89.71840      -226.1933     1.0
   82.62787       77.19285       57.44740     1.0
   262.6279       102.8072      -237.4474     1.0
  -82.62785       102.8072       57.44740     1.0
   97.37213       77.19285      -237.4474     1.0
   90.34784       97.57890       49.24608     1.0
  -89.65216       82.42110      -229.2461     1.0
   269.6522       82.42110       49.24608     1.0
   89.65216       97.57890      -229.2461     1.0
   94.04398       76.84594       35.40655     1.0
  -85.95601       103.1541      -215.4066     1.0
   265.9560       103.1541       35.40655     1.0
   85.95602       76.84594      -215.4066     1.0
   89.62365       91.43707       41.96339     1.0
   269.6237       88.56293      -221.9634     1.0
  -89.62364       88.56293       41.96339     1.0
   90.37635       91.43707      -221.9634     1.0
   83.80890       88.02028       42.06508     1.0
   263.8089       91.97972      -222.0651     1.0
  -83.80888       91.97972       42.06508     1.0
   96.19110       88.02028      -222.0651     1.0
   90.39246       90.05684       45.84506     1.0
  -89.60753       89.94316      -225.8451     1.0
   269.6075       89.94316       45.84506     1.0
   89.60754       90.05684      -225.8451     1.0
   88.00920       87.22797       48.95322     1.0
   268.0092       92.77203      -228.9532     1.0
  -88.00919       92.77203       48.95322     1.0
   91.99080       87.22797      -228.9532     1.0
   91.38017       92.16060       49.80879     1.0
  -88.61983       87.83940      -229.8088     1.0
   268.6198       87.83940       49.80879     1.0
   88.61983       92.16060      -229.8088     1.0
   89.72339       89.81027       44.76254     1.0
   269.7234       90.18973      -224.7625     1.0
  -89.72339       90.18973       44.76254     1.0
   90.27661       89.81027      -224.7625     1.0
   93.68600       87.72297       48.62117     1.0
  -86.31398       92.27703      -228.6212     1.0
   266.3140       92.27703       48.62117     1.0
   86.31400       87.72297      -228.6212     1.0
   94.14920       92.80510       41.27068     1.0
  -85.85080       87.19490      -221.2707     1.0
   265.8508       87.19490       41.27068     1.0
   85.85080       92.80510      -221.2707     1.0
   92.89035       98.18803       58.61830     1.0
  -87.10965       81.81197      -238.6183     1.0
   267.1097       81.81197       58.61830     1.0
   87.10965       98.18803      -238.6183     1.0
   87.21217       84.89600       44.74879     1.0
   267.2122       95.10400      -224.7488     1.0
  -87.21217       95.10400       44.74879     1.0
   92.78783       84.89600      -224.7488     1.0
   82.75206       96.96510       53.02834     1.0
   262.7521       83.03490      -233.0283     1.0
  -82.75206       83.03490       53.02834     1.0
   97.24794       96.96510      -233.0283     1.0
   88.26943       97.28302       44.32799     1.0
   268.2694       82.71698      -224.3280     1.0
  -88.26942       82.71698       44.32799     1.0
   91.73057       97.28302      -224.3280     1.0
   91.41743       90.19579       44.67188     1.0
  -88.58257       89.80421      -224.6719     1.0
   268.5826       89.80421       44.67188     1.0
   88.58257       90.19579      -224.6719     1.0
   89.72046       77.89444       50.66931     1.0
   269.7205       102.1056      -230.6693     1.0
  -89.72044       102.1056       50.66931     1.0
   90.27954       77.89444      -230.6693     1.0
   89.06620       89.68562       44.53595     1.0
   269.0662       90.31438      -224.5359     1.0
  -89.06619       90.31438       44.53595     1.0
   90.93380       89.68562      -224.5359     1.0
   85.96438       85.03511       47.10124     1.0
   265.9644       94.96489      -227.1012     1.0
  -85.96437       94.96489       47.10124     1.0
   94.03562       85.03511      -227.1012     1.0
   79.02362       90.50372       41.91209     1.0
   259.0236       89.49628      -221.9121     1.0
  -79.02362       89.49628       41.91209     1.0
   100.9764       90.50372      -221.9121     1.0
   88.39859       89.99260       44.11603     1.0
   268.3986       90.00740      -224.1160     1.0
  -88.39857       90.00740       44.11603     1.0
   91.60141       89.99260      -224.1160     1.0
   90.25278       85.45480       41.78090     1.0
  -89.74722       94.54520      -221.7809     1.0
   269.7472       94.54520       41.78090     1.0
   89.74722       85.45480      -221.7809     1.0
   96.57961       95.48854       40.59248     1.0
  -83.42038       84.51146      -220.5925     1.0
   263.4204       84.51146       40.59248     1.0
   83.42039       95.48854      -220.5925     1.0
   74.22687       79.28097       61.98579     1.0
   254.2269       100.7190      -241.9858     1.0
  -74.22685       100.7190       61.98579     1.0
   105.7731       79.28097      -241.9858     1.0
   82.23129       94.24586       44.11482     1.0
   262.2313       85.75414      -224.1148     1.0
  -82.23126       85.75414       44.11482     1.0
   97.76871       94.24586      -224.1148     1.0
   98.71046       102.3047       36.48154     1.0
  -81.28954       77.69527      -216.4815     1.0
   261.2896       77.69527       36.48154     1.0
   81.28954       102.3047      -216.4815     1.0
   90.30788       88.99286       46.12306     1.0
  -89.69211       91.00714      -226.1231     1.0
   269.6921       91.00714       46.12306     1.0
   89.69212       88.99286      -226.1231     1.0
   93.82259       92.36503       50.13345     1.0
  -86.17741       87.63497      -230.1335     1.0
   266.1774       87.63497       50.13345     1.0
   86.17741       92.36503      -230.1335     1.0
   80.51369       83.34573       46.20795     1.0
   260.5137       96.65427      -226.2080     1.0
  -80.51367       96.65427       46.20798     1.0
   99.48631       83.34573      -226.2079     1.0
   89.99170       89.98154       44.98679     1.0
   269.9917       90.01846      -224.9868     1.0
  -89.99168       90.01846       44.98679     1.0
   90.00830       89.98154      -224.9868     1.0
   85.31514       95.98061       45.85197     1.0
   265.3151       84.01939      -225.8520     1.0
  -85.31512       84.01939       45.85197     1.0
